id_garantia,id_poliza,tipo_garantia,suma_garantizada,activa
GAR-0015013,POL-004321,Robo total,1867182.46,True
GAR-0015014,POL-004321,Asistencia en ruta,2388349.58,True
GAR-0015015,POL-004321,Granizo,6046825.19,True
GAR-0015016,POL-004321,Incendio,5965447.59,True
GAR-0015017,POL-004321,Responsabilidad civil,1267722.62,True
GAR-0015018,POL-004322,Robo total,3113642.46,True
GAR-0015019,POL-004322,Incendio,4123127.91,True
GAR-0015020,POL-004322,Daño propio,5486737.0,True
GAR-0015021,POL-004323,Responsabilidad civil,2627145.3,True
GAR-0015022,POL-004323,Daño propio,3013930.29,True
GAR-0015023,POL-004324,Granizo,2645876.89,True
GAR-0015024,POL-004324,Daño propio,4981879.09,True
GAR-0015025,POL-004324,Robo parcial,3339862.72,True
GAR-0015026,POL-004324,Incendio,4389025.39,True
GAR-0015027,POL-004325,Daño propio,6903616.83,True
GAR-0015028,POL-004325,Robo parcial,1123555.09,True
GAR-0015029,POL-004326,Responsabilidad civil,6208636.31,True
GAR-0015030,POL-004326,Granizo,2834963.92,True
GAR-0015031,POL-004326,Incendio,4434431.47,True
GAR-0015032,POL-004326,Robo parcial,1796144.28,True
GAR-0015033,POL-004326,Robo total,5498689.21,True
GAR-0015034,POL-004327,Incendio,2351864.45,True
GAR-0015035,POL-004327,Daño propio,1698765.09,True
GAR-0015036,POL-004328,Daño propio,6383287.58,True
GAR-0015037,POL-004328,Asistencia en ruta,1477988.13,True
GAR-0015038,POL-004328,Incendio,1031901.61,True
GAR-0015039,POL-004328,Robo total,4340744.8,True
GAR-0015040,POL-004328,Robo parcial,2437491.02,True
GAR-0015041,POL-004329,Robo total,6965811.61,True
GAR-0015042,POL-004329,Robo parcial,1128604.54,True
GAR-0015043,POL-004329,Responsabilidad civil,1725529.06,True
GAR-0015044,POL-004329,Asistencia en ruta,3133497.01,True
GAR-0015045,POL-004330,Incendio,2277000.03,True
GAR-0015046,POL-004330,Robo total,2109182.31,True
GAR-0015047,POL-004331,Asistencia en ruta,4514540.12,True
GAR-0015048,POL-004331,Robo total,1455099.11,True
GAR-0015049,POL-004331,Incendio,2631073.0,True
GAR-0015050,POL-004331,Granizo,2901800.94,True
GAR-0015051,POL-004331,Daño propio,4392019.63,True
GAR-0015052,POL-004332,Asistencia en ruta,8683107.54,True
GAR-0015053,POL-004332,Robo parcial,9226962.23,True
GAR-0015054,POL-004332,Responsabilidad civil,7969874.39,True
GAR-0015055,POL-004333,Daño propio,4107840.29,True
GAR-0015056,POL-004333,Robo total,2111802.52,True
GAR-0015057,POL-004333,Responsabilidad civil,1242191.33,True
GAR-0015058,POL-004333,Robo parcial,1845778.25,True
GAR-0015059,POL-004333,Asistencia en ruta,822246.15,True
GAR-0015060,POL-004334,Responsabilidad civil,5544217.55,True
GAR-0015061,POL-004334,Robo total,5145994.23,True
GAR-0015062,POL-004335,Granizo,5819741.24,True
GAR-0015063,POL-004335,Responsabilidad civil,4398492.66,True
GAR-0015064,POL-004335,Asistencia en ruta,3841085.36,True
GAR-0015065,POL-004335,Robo total,9226432.99,True
GAR-0015066,POL-004335,Robo parcial,10825143.99,True
GAR-0015067,POL-004336,Granizo,3538155.57,True
GAR-0015068,POL-004336,Daño propio,2567004.79,True
GAR-0015069,POL-004336,Asistencia en ruta,3556815.07,True
GAR-0015070,POL-004336,Robo parcial,8873833.41,True
GAR-0015071,POL-004336,Incendio,5385991.98,True
GAR-0015072,POL-004337,Incendio,4165130.47,True
GAR-0015073,POL-004337,Robo total,5940607.3,True
GAR-0015074,POL-004337,Daño propio,2146902.67,True
GAR-0015075,POL-004338,Asistencia en ruta,5465194.05,True
GAR-0015076,POL-004338,Granizo,3462972.35,True
GAR-0015077,POL-004338,Robo total,2461361.9,True
GAR-0015078,POL-004338,Incendio,1130081.4,True
GAR-0015079,POL-004339,Robo total,4769289.38,True
GAR-0015080,POL-004339,Asistencia en ruta,2089563.88,True
GAR-0015081,POL-004340,Granizo,11651670.2,True
GAR-0015082,POL-004340,Robo total,10279966.44,True
GAR-0015083,POL-004340,Responsabilidad civil,5960728.22,True
GAR-0015084,POL-004340,Incendio,10363366.47,True
GAR-0015085,POL-004341,Incendio,5222340.5,True
GAR-0015086,POL-004341,Responsabilidad civil,9467838.42,True
GAR-0015087,POL-004342,Incendio,3208003.79,True
GAR-0015088,POL-004342,Responsabilidad civil,2561721.3,True
GAR-0015089,POL-004343,Incendio,17967236.64,True
GAR-0015090,POL-004343,Responsabilidad civil,3718771.56,True
GAR-0015091,POL-004343,Robo parcial,4969793.17,True
GAR-0015092,POL-004343,Asistencia en ruta,12580005.29,True
GAR-0015093,POL-004343,Granizo,7989909.73,True
GAR-0015094,POL-004344,Daño propio,934966.79,True
GAR-0015095,POL-004344,Asistencia en ruta,1180201.8,True
GAR-0015096,POL-004344,Incendio,3805917.36,True
GAR-0015097,POL-004344,Robo total,3675534.8,True
GAR-0015098,POL-004344,Robo parcial,3654541.67,True
GAR-0015099,POL-004345,Daño propio,4817259.49,True
GAR-0015100,POL-004345,Robo parcial,3918057.34,True
GAR-0015101,POL-004345,Robo total,7512723.51,True
GAR-0015102,POL-004346,Robo parcial,7536981.42,True
GAR-0015103,POL-004346,Incendio,4714748.73,True
GAR-0015104,POL-004346,Robo total,2660097.55,True
GAR-0015105,POL-004347,Robo total,2560285.66,True
GAR-0015106,POL-004347,Asistencia en ruta,4947286.85,True
GAR-0015107,POL-004347,Incendio,1348261.8,True
GAR-0015108,POL-004347,Responsabilidad civil,2179834.15,True
GAR-0015109,POL-004347,Daño propio,8391776.9,True
GAR-0015110,POL-004348,Asistencia en ruta,1397844.73,True
GAR-0015111,POL-004348,Robo total,5252327.84,True
GAR-0015112,POL-004348,Robo parcial,1723184.37,True
GAR-0015113,POL-004348,Daño propio,2587401.35,True
GAR-0015114,POL-004349,Robo total,8721553.94,True
GAR-0015115,POL-004349,Granizo,8928257.9,True
GAR-0015116,POL-004349,Daño propio,5072421.93,True
GAR-0015117,POL-004349,Asistencia en ruta,1294006.95,True
GAR-0015118,POL-004350,Incendio,9176138.58,True
GAR-0015119,POL-004350,Responsabilidad civil,9304097.12,True
GAR-0015120,POL-004350,Robo parcial,7833016.43,True
GAR-0015121,POL-004351,Robo total,18738949.86,True
GAR-0015122,POL-004351,Robo parcial,12633246.39,True
GAR-0015123,POL-004352,Granizo,6526184.59,True
GAR-0015124,POL-004352,Robo parcial,7392379.45,True
GAR-0015125,POL-004352,Asistencia en ruta,3038608.46,True
GAR-0015126,POL-004352,Robo total,1264606.35,True
GAR-0015127,POL-004352,Responsabilidad civil,7665003.03,True
GAR-0015128,POL-004353,Robo parcial,4627824.27,True
GAR-0015129,POL-004353,Robo total,3456463.55,True
GAR-0015130,POL-004353,Incendio,2141843.68,True
GAR-0015131,POL-004354,Robo parcial,5715979.8,True
GAR-0015132,POL-004354,Robo total,4430323.15,True
GAR-0015133,POL-004354,Incendio,2461223.06,True
GAR-0015134,POL-004354,Asistencia en ruta,5326598.25,True
GAR-0015135,POL-004355,Robo total,1260317.55,True
GAR-0015136,POL-004355,Daño propio,5867198.51,True
GAR-0015137,POL-004355,Responsabilidad civil,3211499.17,True
GAR-0015138,POL-004355,Granizo,1732802.81,True
GAR-0015139,POL-004355,Incendio,1433196.62,True
GAR-0015140,POL-004356,Incendio,3965970.41,True
GAR-0015141,POL-004356,Daño propio,4896785.2,True
GAR-0015142,POL-004356,Robo parcial,4428526.13,True
GAR-0015143,POL-004357,Robo parcial,3861214.07,True
GAR-0015144,POL-004357,Robo total,3925078.82,True
GAR-0015145,POL-004358,Granizo,6057745.0,True
GAR-0015146,POL-004358,Robo parcial,5665486.37,True
GAR-0015147,POL-004359,Daño propio,6486946.61,True
GAR-0015148,POL-004359,Robo total,5853311.11,True
GAR-0015149,POL-004359,Asistencia en ruta,5375183.77,True
GAR-0015150,POL-004360,Robo parcial,4816818.33,True
GAR-0015151,POL-004360,Responsabilidad civil,6373401.75,True
GAR-0015152,POL-004360,Asistencia en ruta,6643572.49,True
GAR-0015153,POL-004360,Granizo,8031039.44,True
GAR-0015154,POL-004360,Robo total,2723452.03,True
GAR-0015155,POL-004361,Responsabilidad civil,4716116.03,True
GAR-0015156,POL-004361,Robo total,8865444.82,True
GAR-0015157,POL-004362,Responsabilidad civil,8486564.03,True
GAR-0015158,POL-004362,Granizo,7440059.56,True
GAR-0015159,POL-004362,Asistencia en ruta,9647556.84,True
GAR-0015160,POL-004362,Robo parcial,8981636.41,True
GAR-0015161,POL-004363,Granizo,2728937.95,True
GAR-0015162,POL-004363,Daño propio,2189498.99,True
GAR-0015163,POL-004363,Incendio,4865857.52,True
GAR-0015164,POL-004363,Robo total,3625077.58,True
GAR-0015165,POL-004364,Robo total,1354456.27,True
GAR-0015166,POL-004364,Asistencia en ruta,6615894.06,True
GAR-0015167,POL-004364,Daño propio,3185435.41,True
GAR-0015168,POL-004364,Incendio,5167119.35,True
GAR-0015169,POL-004365,Robo total,5529739.6,True
GAR-0015170,POL-004365,Asistencia en ruta,6288549.08,True
GAR-0015171,POL-004366,Asistencia en ruta,2652207.57,True
GAR-0015172,POL-004366,Robo parcial,8642443.99,True
GAR-0015173,POL-004367,Incendio,2015936.92,True
GAR-0015174,POL-004367,Daño propio,2443508.36,True
GAR-0015175,POL-004368,Daño propio,1205062.87,True
GAR-0015176,POL-004368,Responsabilidad civil,1015842.11,True
GAR-0015177,POL-004368,Incendio,3791423.88,True
GAR-0015178,POL-004369,Responsabilidad civil,3303093.56,True
GAR-0015179,POL-004369,Incendio,5367216.73,True
GAR-0015180,POL-004369,Robo total,3894385.76,True
GAR-0015181,POL-004369,Granizo,1451953.34,True
GAR-0015182,POL-004369,Asistencia en ruta,2374737.33,True
GAR-0015183,POL-004370,Incendio,5275406.99,True
GAR-0015184,POL-004370,Robo total,4472443.43,True
GAR-0015185,POL-004370,Granizo,3638607.49,True
GAR-0015186,POL-004371,Daño propio,4579402.87,True
GAR-0015187,POL-004371,Asistencia en ruta,5180218.66,True
GAR-0015188,POL-004371,Granizo,8508362.95,True
GAR-0015189,POL-004371,Robo total,6473775.58,True
GAR-0015190,POL-004371,Responsabilidad civil,8083669.92,True
GAR-0015191,POL-004372,Responsabilidad civil,2118098.2,True
GAR-0015192,POL-004372,Granizo,1337527.09,True
GAR-0015193,POL-004372,Asistencia en ruta,2703912.19,True
GAR-0015194,POL-004373,Granizo,6003786.31,True
GAR-0015195,POL-004373,Incendio,7019961.38,True
GAR-0015196,POL-004373,Robo total,2585654.4,True
GAR-0015197,POL-004374,Responsabilidad civil,7786196.36,True
GAR-0015198,POL-004374,Asistencia en ruta,8395618.5,True
GAR-0015199,POL-004374,Incendio,3285567.03,True
GAR-0015200,POL-004374,Daño propio,7197385.91,True
GAR-0015201,POL-004374,Robo parcial,3971534.94,True
GAR-0015202,POL-004375,Responsabilidad civil,4444837.07,True
GAR-0015203,POL-004375,Robo total,5822482.93,True
GAR-0015204,POL-004375,Robo parcial,5904752.69,True
GAR-0015205,POL-004375,Granizo,3097813.21,True
GAR-0015206,POL-004376,Incendio,6092889.35,True
GAR-0015207,POL-004376,Asistencia en ruta,2352327.74,True
GAR-0015208,POL-004376,Daño propio,5744850.25,True
GAR-0015209,POL-004377,Responsabilidad civil,4840240.83,True
GAR-0015210,POL-004377,Robo parcial,1931534.72,True
GAR-0015211,POL-004377,Daño propio,5476585.64,True
GAR-0015212,POL-004378,Daño propio,5551550.82,True
GAR-0015213,POL-004378,Granizo,3758446.38,True
GAR-0015214,POL-004379,Granizo,3206930.56,True
GAR-0015215,POL-004379,Incendio,1179132.77,True
GAR-0015216,POL-004379,Responsabilidad civil,6825740.83,True
GAR-0015217,POL-004380,Asistencia en ruta,4549051.84,True
GAR-0015218,POL-004380,Daño propio,8527312.35,True
GAR-0015219,POL-004380,Incendio,7973785.61,True
GAR-0015220,POL-004380,Robo total,9188931.41,True
GAR-0015221,POL-004380,Responsabilidad civil,7308585.0,True
GAR-0015222,POL-004381,Daño propio,7942050.03,True
GAR-0015223,POL-004381,Robo parcial,1811771.57,True
GAR-0015224,POL-004382,Asistencia en ruta,1965569.95,True
GAR-0015225,POL-004382,Responsabilidad civil,10299467.62,True
GAR-0015226,POL-004382,Incendio,8757865.67,True
GAR-0015227,POL-004383,Responsabilidad civil,4269378.08,True
GAR-0015228,POL-004383,Robo parcial,3823371.67,True
GAR-0015229,POL-004383,Robo total,3029101.97,True
GAR-0015230,POL-004383,Daño propio,2001629.95,True
GAR-0015231,POL-004384,Asistencia en ruta,6034949.55,True
GAR-0015232,POL-004384,Granizo,8635191.63,True
GAR-0015233,POL-004385,Robo total,2310575.7,True
GAR-0015234,POL-004385,Daño propio,2647158.06,True
GAR-0015235,POL-004386,Asistencia en ruta,9101582.31,True
GAR-0015236,POL-004386,Robo total,4134763.4,True
GAR-0015237,POL-004386,Robo parcial,4649696.62,True
GAR-0015238,POL-004386,Incendio,8914371.41,True
GAR-0015239,POL-004387,Responsabilidad civil,10442035.02,True
GAR-0015240,POL-004387,Robo parcial,10515279.99,True
GAR-0015241,POL-004388,Asistencia en ruta,11225380.15,True
GAR-0015242,POL-004388,Granizo,13258735.14,True
GAR-0015243,POL-004389,Incendio,8192344.24,True
GAR-0015244,POL-004389,Robo total,3759352.54,True
GAR-0015245,POL-004389,Granizo,5167100.63,True
GAR-0015246,POL-004390,Robo parcial,1771836.71,True
GAR-0015247,POL-004390,Robo total,1402888.53,True
GAR-0015248,POL-004390,Granizo,7739316.13,True
GAR-0015249,POL-004391,Robo parcial,3351018.66,True
GAR-0015250,POL-004391,Daño propio,7745094.18,True
GAR-0015251,POL-004391,Asistencia en ruta,10992345.7,True
GAR-0015252,POL-004391,Granizo,10170475.8,True
GAR-0015253,POL-004392,Incendio,7492855.35,True
GAR-0015254,POL-004392,Responsabilidad civil,5005429.64,True
GAR-0015255,POL-004392,Robo total,2931870.57,True
GAR-0015256,POL-004393,Robo parcial,6091015.96,True
GAR-0015257,POL-004393,Responsabilidad civil,4619349.52,True
GAR-0015258,POL-004393,Granizo,6329164.85,True
GAR-0015259,POL-004393,Robo total,2991712.51,True
GAR-0015260,POL-004393,Asistencia en ruta,3964838.99,True
GAR-0015261,POL-004394,Granizo,7124144.92,True
GAR-0015262,POL-004394,Incendio,10231460.81,True
GAR-0015263,POL-004395,Incendio,5477350.96,True
GAR-0015264,POL-004395,Robo total,7082701.46,True
GAR-0015265,POL-004396,Daño propio,10017810.87,True
GAR-0015266,POL-004396,Responsabilidad civil,4377949.02,True
GAR-0015267,POL-004396,Granizo,6884713.94,True
GAR-0015268,POL-004396,Robo parcial,4177315.66,True
GAR-0015269,POL-004396,Incendio,8660989.15,True
GAR-0015270,POL-004397,Incendio,1205161.74,True
GAR-0015271,POL-004397,Asistencia en ruta,5765039.81,True
GAR-0015272,POL-004397,Robo parcial,3972025.49,True
GAR-0015273,POL-004397,Granizo,1758080.65,True
GAR-0015274,POL-004398,Daño propio,5850402.82,True
GAR-0015275,POL-004398,Asistencia en ruta,3764037.64,True
GAR-0015276,POL-004399,Granizo,5036102.34,True
GAR-0015277,POL-004399,Asistencia en ruta,7818210.53,True
GAR-0015278,POL-004400,Robo total,6395333.02,True
GAR-0015279,POL-004400,Incendio,12499976.56,True
GAR-0015280,POL-004401,Incendio,5672690.34,True
GAR-0015281,POL-004401,Granizo,5442116.3,True
GAR-0015282,POL-004401,Responsabilidad civil,3791097.96,True
GAR-0015283,POL-004402,Granizo,5174309.38,True
GAR-0015284,POL-004402,Responsabilidad civil,1500353.12,True
GAR-0015285,POL-004403,Granizo,4749137.37,True
GAR-0015286,POL-004403,Responsabilidad civil,5891982.23,True
GAR-0015287,POL-004403,Robo parcial,976774.93,True
GAR-0015288,POL-004404,Daño propio,7668159.91,True
GAR-0015289,POL-004404,Responsabilidad civil,3693923.86,True
GAR-0015290,POL-004404,Incendio,6255838.54,True
GAR-0015291,POL-004405,Daño propio,1500057.39,True
GAR-0015292,POL-004405,Incendio,4996006.42,True
GAR-0015293,POL-004406,Incendio,6957839.97,True
GAR-0015294,POL-004406,Daño propio,5314385.17,True
GAR-0015295,POL-004407,Responsabilidad civil,5343353.45,True
GAR-0015296,POL-004407,Granizo,2243107.95,True
GAR-0015297,POL-004407,Asistencia en ruta,7279821.38,True
GAR-0015298,POL-004407,Incendio,4834362.37,True
GAR-0015299,POL-004407,Robo parcial,1447298.98,True
GAR-0015300,POL-004408,Robo parcial,3181087.07,True
GAR-0015301,POL-004408,Responsabilidad civil,6126529.62,True
GAR-0015302,POL-004408,Robo total,6353481.48,True
GAR-0015303,POL-004408,Incendio,5725892.28,True
GAR-0015304,POL-004409,Daño propio,6535697.78,True
GAR-0015305,POL-004409,Robo parcial,3406725.77,True
GAR-0015306,POL-004409,Responsabilidad civil,6964216.06,True
GAR-0015307,POL-004409,Granizo,2308428.79,True
GAR-0015308,POL-004410,Daño propio,3768173.65,True
GAR-0015309,POL-004410,Incendio,1333432.28,True
GAR-0015310,POL-004411,Robo parcial,5255289.05,True
GAR-0015311,POL-004411,Asistencia en ruta,4235320.98,True
GAR-0015312,POL-004411,Robo total,8930749.96,True
GAR-0015313,POL-004412,Granizo,10409846.32,True
GAR-0015314,POL-004412,Responsabilidad civil,4266599.4,True
GAR-0015315,POL-004412,Daño propio,9050970.16,True
GAR-0015316,POL-004412,Incendio,3255059.37,True
GAR-0015317,POL-004413,Robo total,5465250.38,True
GAR-0015318,POL-004413,Responsabilidad civil,3762657.45,True
GAR-0015319,POL-004413,Granizo,2604945.82,True
GAR-0015320,POL-004413,Robo parcial,5745576.85,True
GAR-0015321,POL-004413,Daño propio,1354215.07,True
GAR-0015322,POL-004414,Responsabilidad civil,1728158.12,True
GAR-0015323,POL-004414,Incendio,1766873.23,True
GAR-0015324,POL-004414,Asistencia en ruta,1582814.84,True
GAR-0015325,POL-004414,Robo total,7818177.91,True
GAR-0015326,POL-004415,Granizo,7914065.37,True
GAR-0015327,POL-004415,Responsabilidad civil,4498573.41,True
GAR-0015328,POL-004416,Robo parcial,1460906.23,True
GAR-0015329,POL-004416,Daño propio,3720464.05,True
GAR-0015330,POL-004416,Asistencia en ruta,4279191.47,True
GAR-0015331,POL-004416,Responsabilidad civil,3352630.98,True
GAR-0015332,POL-004417,Robo total,3553206.77,True
GAR-0015333,POL-004417,Responsabilidad civil,1328080.36,True
GAR-0015334,POL-004418,Granizo,6502785.53,True
GAR-0015335,POL-004418,Responsabilidad civil,3414049.93,True
GAR-0015336,POL-004418,Asistencia en ruta,9953300.96,True
GAR-0015337,POL-004418,Robo total,9535381.46,True
GAR-0015338,POL-004418,Incendio,6442408.97,True
GAR-0015339,POL-004419,Incendio,8815609.27,True
GAR-0015340,POL-004419,Asistencia en ruta,4309857.67,True
GAR-0015341,POL-004420,Incendio,6787898.18,True
GAR-0015342,POL-004420,Robo total,8333700.18,True
GAR-0015343,POL-004420,Daño propio,6338423.5,True
GAR-0015344,POL-004420,Robo parcial,9571006.64,True
GAR-0015345,POL-004420,Granizo,2477322.87,True
GAR-0015346,POL-004421,Robo total,3494317.81,True
GAR-0015347,POL-004421,Incendio,1887398.88,True
GAR-0015348,POL-004421,Asistencia en ruta,5951033.9,True
GAR-0015349,POL-004421,Responsabilidad civil,4780697.9,True
GAR-0015350,POL-004422,Asistencia en ruta,2074921.71,True
GAR-0015351,POL-004422,Granizo,5432302.69,True
GAR-0015352,POL-004422,Daño propio,6983196.72,True
GAR-0015353,POL-004422,Robo total,7446082.64,True
GAR-0015354,POL-004423,Incendio,3109787.1,True
GAR-0015355,POL-004423,Robo parcial,3659281.03,True
GAR-0015356,POL-004423,Responsabilidad civil,3346727.57,True
GAR-0015357,POL-004423,Granizo,5310433.44,True
GAR-0015358,POL-004423,Daño propio,4192807.2,True
GAR-0015359,POL-004424,Asistencia en ruta,4798949.85,True
GAR-0015360,POL-004424,Daño propio,5820615.86,True
GAR-0015361,POL-004424,Robo total,3177374.11,True
GAR-0015362,POL-004424,Incendio,838416.7,True
GAR-0015363,POL-004425,Robo total,3794608.1,True
GAR-0015364,POL-004425,Responsabilidad civil,1633596.18,True
GAR-0015365,POL-004426,Daño propio,7617745.27,True
GAR-0015366,POL-004426,Responsabilidad civil,10394297.21,True
GAR-0015367,POL-004427,Responsabilidad civil,5304604.21,True
GAR-0015368,POL-004427,Granizo,1812727.82,True
GAR-0015369,POL-004427,Incendio,4325039.0,True
GAR-0015370,POL-004428,Asistencia en ruta,1786364.56,True
GAR-0015371,POL-004428,Robo total,2553247.64,True
GAR-0015372,POL-004428,Incendio,3978421.67,True
GAR-0015373,POL-004428,Granizo,2773882.39,True
GAR-0015374,POL-004429,Responsabilidad civil,4918426.81,True
GAR-0015375,POL-004429,Asistencia en ruta,3025836.24,True
GAR-0015376,POL-004429,Daño propio,5281238.48,True
GAR-0015377,POL-004429,Robo total,9346341.11,True
GAR-0015378,POL-004429,Robo parcial,7594580.44,True
GAR-0015379,POL-004430,Asistencia en ruta,5846824.66,True
GAR-0015380,POL-004430,Robo parcial,5681582.58,True
GAR-0015381,POL-004430,Robo total,7466226.68,True
GAR-0015382,POL-004430,Responsabilidad civil,3003305.05,True
GAR-0015383,POL-004431,Incendio,3667489.92,True
GAR-0015384,POL-004431,Asistencia en ruta,11407515.92,True
GAR-0015385,POL-004431,Responsabilidad civil,10264100.41,True
