id_parte,id_poliza,id_objeto_asegurado,id_perito,id_denunciante,id_receptor_pago,fecha_apertura,fecha_cierre,tipo_siniestro,estado,monto_reclamado,tipo_seguro,dias_resolucion
PAR-004362,POL-004362,OBJ-004362,PER-0015,CLI-04362,CLI-04362,2024-06-29,2024-09-25,Responsabilidad civil,Cerrado,52894.62,Automóvil,88
PAR-004363,POL-004363,OBJ-004363,PER-0010,CLI-04363,CLI-04363,2025-05-25,2025-08-14,Choque,Cerrado,49431.48,Automóvil,81
PAR-004364,POL-004364,OBJ-004364,PER-0041,CLI-04364,CLI-04364,2025-11-21,2026-01-16,Granizo,Cerrado,45391.62,Automóvil,56
PAR-004365,POL-004365,OBJ-004365,PER-0046,CLI-04365,CLI-04365,2024-01-01,2024-03-09,Incendio,Cerrado,35620.38,Automóvil,68
PAR-004366,POL-004366,OBJ-004366,PER-0044,CLI-04366,CLI-04366,2025-05-25,2025-08-22,Choque,Cerrado,50901.15,Automóvil,89
PAR-004367,POL-004367,OBJ-004367,PER-0027,CLI-04367,CLI-04367,2025-08-23,2025-09-17,Incendio,Cerrado,38494.06,Automóvil,25
PAR-004368,POL-004368,OBJ-004368,PER-0007,CLI-04368,CLI-04368,2025-12-21,2026-02-23,Granizo,Cerrado,44263.48,Automóvil,64
PAR-004369,POL-004369,OBJ-004369,PER-0020,CLI-04369,CLI-01459,2025-03-26,2025-04-14,Robo total,Cerrado,28800.43,Automóvil,19
PAR-004370,POL-004370,OBJ-004370,PER-0033,CLI-04370,CLI-04370,2025-01-25,2025-02-02,Granizo,Cerrado,23579.69,Automóvil,8
PAR-004371,POL-004371,OBJ-004371,PER-0004,CLI-04371,CLI-02227,2026-03-21,2026-06-12,Incendio,Cerrado,47803.34,Automóvil,83
PAR-004372,POL-004372,OBJ-004372,PER-0054,CLI-04372,CLI-04372,2023-11-02,2023-11-27,Incendio,Cerrado,5205.25,Automóvil,25
PAR-004373,POL-004373,OBJ-004373,PER-0020,CLI-04373,CLI-04373,2025-06-24,2025-08-16,Responsabilidad civil,Cerrado,84669.01,Automóvil,53
PAR-004374,POL-004374,OBJ-004374,PER-0030,CLI-04374,CLI-04374,2023-12-02,2024-01-04,Robo total,Cerrado,35296.15,Automóvil,33
PAR-004375,POL-004375,OBJ-004375,PER-0023,CLI-04375,CLI-04375,2023-11-02,2024-01-04,Choque,Cerrado,24293.54,Automóvil,63
PAR-004376,POL-004376,OBJ-004376,PER-0058,CLI-04376,CLI-06685,2025-02-24,2025-03-11,Robo total,Cerrado,16290.45,Automóvil,15
PAR-004377,POL-004377,OBJ-004377,PER-0024,CLI-04377,CLI-04377,2025-11-21,2026-02-18,Robo parcial,Cerrado,45367.31,Automóvil,89
PAR-004378,POL-004378,OBJ-004378,PER-0042,CLI-04378,CLI-04378,2024-11-26,2025-02-24,Robo total,Cerrado,41684.48,Automóvil,90
PAR-004379,POL-004379,OBJ-004379,PER-0047,CLI-04379,CLI-04379,2023-10-03,2023-10-15,Responsabilidad civil,Cerrado,33531.02,Automóvil,12
PAR-004380,POL-004380,OBJ-004380,PER-0037,CLI-04380,CLI-00158,2025-07-24,2025-07-30,Robo total,Cerrado,71522.56,Automóvil,6
PAR-004381,POL-004381,OBJ-004381,PER-0009,CLI-04381,CLI-04972,2025-10-22,2025-12-29,Responsabilidad civil,Cerrado,48887.16,Automóvil,68
PAR-004382,POL-004382,OBJ-004382,PER-0060,CLI-04382,CLI-04382,2023-07-05,2023-09-13,Granizo,Cerrado,56450.85,Automóvil,70
PAR-004383,POL-004383,OBJ-004383,PER-0008,CLI-04383,CLI-04383,2026-03-21,2026-03-25,Responsabilidad civil,Cerrado,48539.38,Automóvil,4
PAR-004384,POL-004384,OBJ-004384,PER-0006,CLI-04384,CLI-09742,2024-11-26,2025-02-15,Responsabilidad civil,Cerrado,55270.01,Automóvil,81
PAR-004385,POL-004385,OBJ-004385,PER-0015,CLI-04385,CLI-02010,2023-10-03,2023-12-12,Responsabilidad civil,Cerrado,47199.76,Automóvil,70
PAR-004386,POL-004386,OBJ-004386,PER-0052,CLI-04386,CLI-04386,2025-04-25,2025-07-08,Robo parcial,Cerrado,55528.06,Automóvil,74
PAR-004387,POL-004387,OBJ-004387,PER-0047,CLI-04387,CLI-00121,2024-04-30,2024-06-15,Granizo,Cerrado,63284.11,Automóvil,46
PAR-004388,POL-004388,OBJ-004388,PER-0016,CLI-04388,CLI-04388,2025-10-22,2026-01-07,Robo total,Cerrado,40178.42,Automóvil,77
PAR-004389,POL-004389,OBJ-004389,PER-0020,CLI-04389,CLI-04389,2024-08-28,2024-11-12,Granizo,Cerrado,131076.53,Automóvil,76
PAR-004390,POL-004390,OBJ-004390,PER-0023,CLI-04390,CLI-04390,2025-07-24,2025-07-31,Responsabilidad civil,Cerrado,16595.26,Automóvil,7
PAR-004391,POL-004391,OBJ-004391,PER-0021,CLI-04391,CLI-04391,2025-12-21,2026-03-21,Robo parcial,Cerrado,58466.16,Automóvil,90
PAR-004392,POL-004392,OBJ-004392,PER-0016,CLI-04392,CLI-04392,2024-01-01,2024-02-27,Granizo,Cerrado,11626.49,Automóvil,57
PAR-004393,POL-004393,OBJ-004393,PER-0022,CLI-04393,CLI-04393,2023-11-02,2023-12-24,Responsabilidad civil,Cerrado,123120.64,Automóvil,52
PAR-004394,POL-004394,OBJ-004394,PER-0056,CLI-04394,CLI-04394,2026-03-21,2026-06-05,Incendio,Cerrado,60490.76,Automóvil,76
PAR-004395,POL-004395,OBJ-004395,PER-0006,CLI-04395,CLI-04395,2024-10-27,2024-11-08,Incendio,Cerrado,6526.14,Automóvil,12
PAR-004396,POL-004396,OBJ-004396,PER-0023,CLI-04396,CLI-00551,2026-02-19,2026-04-12,Incendio,Cerrado,58146.09,Automóvil,52
PAR-004397,POL-004397,OBJ-004397,PER-0007,CLI-04397,CLI-04397,2025-09-22,2025-10-20,Robo total,Cerrado,32606.13,Automóvil,28
PAR-004398,POL-004398,OBJ-004398,PER-0032,CLI-04398,CLI-04398,2026-01-20,2026-01-31,Granizo,Cerrado,29704.16,Automóvil,11
PAR-004399,POL-004399,OBJ-004399,PER-0042,CLI-04399,CLI-04399,2023-10-03,2023-11-13,Responsabilidad civil,Cerrado,52408.14,Automóvil,41
PAR-004400,POL-004400,OBJ-004400,PER-0050,CLI-04400,CLI-04400,2023-11-02,2023-12-07,Robo parcial,Cerrado,71103.44,Automóvil,35
PAR-004401,POL-004401,OBJ-004401,PER-0027,CLI-04401,CLI-04401,2023-06-05,2023-07-25,Robo parcial,Cerrado,10110.98,Automóvil,50
PAR-004402,POL-004402,OBJ-004402,PER-0056,CLI-04402,CLI-04402,2024-01-01,2024-03-09,Robo parcial,Cerrado,26653.3,Automóvil,68
PAR-004403,POL-004403,OBJ-004403,PER-0040,CLI-04403,CLI-03569,2025-11-21,2025-12-19,Incendio,Cerrado,32587.62,Automóvil,28
PAR-004404,POL-004404,OBJ-004404,PER-0053,CLI-04404,CLI-04404,2025-04-25,2025-06-25,Robo total,Cerrado,11445.4,Automóvil,61
PAR-004405,POL-004405,OBJ-004405,PER-0028,CLI-04405,CLI-02561,2023-12-02,2024-01-02,Robo parcial,Cerrado,26927.86,Automóvil,31
PAR-004406,POL-004406,OBJ-004406,PER-0038,CLI-04406,CLI-04406,2025-10-22,2025-11-08,Granizo,Cerrado,57184.62,Automóvil,17
PAR-004407,POL-004407,OBJ-004407,PER-0001,CLI-04407,CLI-04407,2023-10-03,2023-12-31,Granizo,Cerrado,43388.35,Automóvil,89
PAR-004408,POL-004408,OBJ-004408,PER-0052,CLI-04408,CLI-04408,2025-03-26,2025-05-18,Granizo,Cerrado,12614.78,Automóvil,53
PAR-004409,POL-004409,OBJ-004409,PER-0004,CLI-04409,CLI-04409,2024-10-27,2024-12-08,Choque,Cerrado,31839.68,Automóvil,42
PAR-004410,POL-004410,OBJ-004410,PER-0024,CLI-04410,CLI-04410,2024-10-27,2024-12-20,Responsabilidad civil,Cerrado,30313.64,Automóvil,54
PAR-004411,POL-004411,OBJ-004411,PER-0057,CLI-04411,CLI-04411,2025-04-25,2025-07-07,Robo parcial,Cerrado,49011.01,Automóvil,73
PAR-004412,POL-004412,OBJ-004412,PER-0025,CLI-04412,CLI-04412,2026-02-19,2026-03-27,Incendio,Cerrado,56486.91,Automóvil,36
PAR-004413,POL-004413,OBJ-004413,PER-0059,CLI-04413,CLI-04413,2023-07-05,2023-08-31,Incendio,Cerrado,31939.57,Automóvil,57
PAR-004414,POL-004414,OBJ-004414,PER-0041,CLI-04414,CLI-04414,2025-06-24,2025-08-14,Robo total,Cerrado,25071.82,Automóvil,51
PAR-004415,POL-004415,OBJ-004415,PER-0017,CLI-04415,CLI-04415,2025-06-24,2025-07-29,Incendio,Cerrado,59727.54,Automóvil,35
PAR-004416,POL-004416,OBJ-004416,PER-0034,CLI-04416,CLI-04416,2025-04-25,2025-06-22,Responsabilidad civil,Cerrado,78952.03,Automóvil,58
PAR-004417,POL-004417,OBJ-004417,PER-0054,CLI-04417,CLI-04417,2025-08-23,2025-10-07,Responsabilidad civil,Cerrado,16671.86,Automóvil,45
PAR-004418,POL-004418,OBJ-004418,PER-0041,CLI-04418,CLI-03704,2024-01-01,2024-03-15,Responsabilidad civil,Cerrado,9644.28,Automóvil,74
PAR-004419,POL-004419,OBJ-004419,PER-0050,CLI-04419,CLI-04419,2025-11-21,2025-12-25,Choque,Cerrado,61984.45,Automóvil,34
PAR-004420,POL-004420,OBJ-004420,PER-0036,CLI-04420,CLI-04420,2024-03-31,2024-06-19,Robo parcial,Cerrado,52466.16,Automóvil,80
PAR-004421,POL-004421,OBJ-004421,PER-0035,CLI-04421,CLI-04421,2023-06-05,2023-07-08,Robo total,Cerrado,53741.66,Automóvil,33
PAR-004422,POL-004422,OBJ-004422,PER-0037,CLI-04422,CLI-04422,2026-02-19,2026-03-16,Incendio,Cerrado,17604.37,Automóvil,25
PAR-004423,POL-004423,OBJ-004423,PER-0048,CLI-04423,CLI-05253,2025-12-21,2026-03-02,Granizo,Cerrado,33551.79,Automóvil,71
PAR-004424,POL-004424,OBJ-004424,PER-0018,CLI-04424,CLI-04424,2023-10-03,2023-10-28,Responsabilidad civil,Cerrado,49069.02,Automóvil,25
PAR-004425,POL-004425,OBJ-004425,PER-0016,CLI-04425,CLI-04425,2026-03-21,2026-03-31,Granizo,Cerrado,57611.75,Automóvil,10
PAR-004426,POL-004426,OBJ-004426,PER-0008,CLI-04426,CLI-04426,2026-02-19,2026-04-09,Choque,Cerrado,66424.49,Automóvil,49
PAR-004427,POL-004427,OBJ-004427,PER-0046,CLI-04427,CLI-01258,2025-06-24,2025-06-30,Granizo,Cerrado,56233.47,Automóvil,6
PAR-004428,POL-004428,OBJ-004428,PER-0060,CLI-04428,CLI-04428,2025-05-25,2025-06-18,Robo total,Cerrado,14330.59,Automóvil,24
PAR-004429,POL-004429,OBJ-004429,PER-0035,CLI-04429,CLI-03008,2025-06-24,2025-08-21,Responsabilidad civil,Cerrado,55495.94,Automóvil,58
PAR-004430,POL-004430,OBJ-004430,PER-0053,CLI-04430,CLI-04430,2024-05-30,2024-06-06,Incendio,Cerrado,5519.19,Automóvil,7
PAR-004431,POL-004431,OBJ-004431,PER-0029,CLI-04431,CLI-04431,2025-07-24,2025-08-23,Granizo,Cerrado,49268.81,Automóvil,30
PAR-004432,POL-004432,OBJ-004432,PER-0006,CLI-04432,CLI-04432,2023-08-04,2023-10-31,Responsabilidad civil,Cerrado,63928.7,Automóvil,88
PAR-004433,POL-004433,OBJ-004433,PER-0018,CLI-04433,CLI-04433,2024-10-27,2025-01-21,Choque,Cerrado,8712.79,Automóvil,86
PAR-004434,POL-004434,OBJ-004434,PER-0031,CLI-04434,CLI-04434,2024-01-31,2024-03-02,Granizo,Cerrado,28524.27,Automóvil,31
PAR-004435,POL-004435,OBJ-004435,PER-0011,CLI-04435,CLI-04435,2025-06-24,2025-08-27,Robo parcial,Cerrado,51242.35,Automóvil,64
PAR-004436,POL-004436,OBJ-004436,PER-0028,CLI-04436,CLI-04436,2024-03-01,2024-03-30,Robo total,Cerrado,5725.41,Automóvil,29
PAR-004437,POL-004437,OBJ-004437,PER-0006,CLI-04437,CLI-03049,2025-11-21,2026-02-08,Robo parcial,Cerrado,106370.55,Automóvil,79
PAR-004438,POL-004438,OBJ-004438,PER-0002,CLI-04438,CLI-04438,2025-02-24,2025-04-16,Incendio,Cerrado,30083.2,Automóvil,51
PAR-004439,POL-004439,OBJ-004439,PER-0036,CLI-04439,CLI-04439,2025-09-22,2025-12-21,Responsabilidad civil,Cerrado,59129.82,Automóvil,90
PAR-004440,POL-004440,OBJ-004440,PER-0017,CLI-04440,CLI-04440,2025-04-25,2025-06-08,Robo parcial,Cerrado,58129.49,Automóvil,44
PAR-004441,POL-004441,OBJ-004441,PER-0045,CLI-04441,CLI-04441,2024-09-27,2024-12-12,Granizo,Cerrado,7592.92,Automóvil,76
PAR-004442,POL-004442,OBJ-004442,PER-0049,CLI-04442,CLI-04442,2024-12-26,2025-02-21,Granizo,Cerrado,29607.09,Automóvil,57
PAR-004443,POL-004443,OBJ-004443,PER-0053,CLI-04443,CLI-04443,2026-03-21,2026-05-25,Granizo,Cerrado,197461.33,Automóvil,65
PAR-004444,POL-004444,OBJ-004444,PER-0038,CLI-04444,CLI-04444,2026-03-21,2026-05-04,Robo total,Cerrado,108251.62,Automóvil,44
PAR-004445,POL-004445,OBJ-004445,PER-0053,CLI-04445,CLI-04445,2024-03-31,2024-06-06,Robo parcial,Cerrado,84314.61,Automóvil,67
PAR-004446,POL-004446,OBJ-004446,PER-0026,CLI-04446,CLI-04446,2026-02-19,2026-04-17,Granizo,Cerrado,32942.24,Automóvil,57
PAR-004447,POL-004447,OBJ-004447,PER-0002,CLI-04447,CLI-06745,2026-01-20,2026-02-24,Choque,Cerrado,46806.22,Automóvil,35
PAR-004448,POL-004448,OBJ-004448,PER-0040,CLI-04448,CLI-04448,2025-08-23,2025-11-18,Choque,Cerrado,10215.15,Automóvil,87
PAR-004449,POL-004449,OBJ-004449,PER-0054,CLI-04449,CLI-04449,2024-06-29,2024-09-19,Robo parcial,Cerrado,62933.27,Automóvil,82
PAR-004450,POL-004450,OBJ-004450,PER-0047,CLI-04450,CLI-04891,2024-01-31,2024-02-13,Incendio,Cerrado,48157.85,Automóvil,13
PAR-004451,POL-004451,OBJ-004451,PER-0025,CLI-04451,CLI-04451,2024-04-30,2024-07-05,Incendio,Cerrado,33795.49,Automóvil,66
PAR-004452,POL-004452,OBJ-004452,PER-0034,CLI-04452,CLI-04452,2025-03-26,2025-06-09,Granizo,Cerrado,71264.71,Automóvil,75
PAR-004453,POL-004453,OBJ-004453,PER-0027,CLI-04453,CLI-07872,2025-06-24,2025-08-09,Robo parcial,Cerrado,55386.54,Automóvil,46
PAR-004454,POL-004454,OBJ-004454,PER-0009,CLI-04454,CLI-04454,2025-06-24,2025-08-06,Choque,Cerrado,88347.5,Automóvil,43
PAR-004455,POL-004455,OBJ-004455,PER-0028,CLI-04455,CLI-04455,2024-05-30,2024-06-29,Choque,Cerrado,49840.39,Automóvil,30
PAR-004456,POL-004456,OBJ-004456,PER-0005,CLI-04456,CLI-04456,2025-01-25,2025-02-11,Robo total,Cerrado,85981.9,Automóvil,17
PAR-004457,POL-004457,OBJ-004457,PER-0045,CLI-04457,CLI-04457,2024-03-31,2024-04-03,Responsabilidad civil,Cerrado,3815.8,Automóvil,3
PAR-004458,POL-004458,OBJ-004458,PER-0038,CLI-04458,CLI-04458,2024-03-01,2024-03-11,Robo parcial,Cerrado,54327.58,Automóvil,10
PAR-004459,POL-004459,OBJ-004459,PER-0031,CLI-04459,CLI-04459,2024-07-29,2024-10-12,Robo parcial,Cerrado,50272.6,Automóvil,75
PAR-004460,POL-004460,OBJ-004460,PER-0024,CLI-04460,CLI-04460,2023-11-02,2023-12-02,Incendio,Cerrado,15315.92,Automóvil,30
PAR-004461,POL-004461,OBJ-004461,PER-0028,CLI-04461,CLI-04461,2025-12-21,2026-01-02,Robo parcial,Cerrado,40938.37,Automóvil,12
PAR-004462,POL-004462,OBJ-004462,PER-0001,CLI-04462,CLI-04462,2025-04-25,2025-05-03,Incendio,Cerrado,82121.76,Automóvil,8
PAR-004463,POL-004463,OBJ-004463,PER-0040,CLI-04463,CLI-04463,2024-05-30,2024-06-03,Choque,Cerrado,75368.54,Automóvil,4
PAR-004464,POL-004464,OBJ-004464,PER-0050,CLI-04464,CLI-04464,2025-06-24,2025-07-03,Incendio,Cerrado,30096.12,Automóvil,9
PAR-004465,POL-004465,OBJ-004465,PER-0027,CLI-04465,CLI-04465,2023-09-03,2023-10-11,Responsabilidad civil,Cerrado,40003.19,Automóvil,38
PAR-004466,POL-004466,OBJ-004466,PER-0003,CLI-04466,CLI-04466,2024-05-30,2024-06-30,Responsabilidad civil,Cerrado,33781.62,Automóvil,31
PAR-004467,POL-004467,OBJ-004467,PER-0025,CLI-04467,CLI-04467,2024-03-31,2024-06-19,Robo parcial,Cerrado,33317.02,Automóvil,80
PAR-004468,POL-004468,OBJ-004468,PER-0036,CLI-04468,CLI-04468,2025-01-25,2025-04-03,Granizo,Cerrado,22996.65,Automóvil,68
PAR-004469,POL-004469,OBJ-004469,PER-0016,CLI-04469,CLI-04469,2025-09-22,2025-12-20,Robo parcial,Cerrado,41346.97,Automóvil,89
PAR-004470,POL-004470,OBJ-004470,PER-0041,CLI-04470,CLI-04470,2025-08-23,2025-11-12,Robo parcial,Cerrado,28484.26,Automóvil,81
PAR-004471,POL-004471,OBJ-004471,PER-0015,CLI-04471,CLI-04471,2025-03-26,2025-04-06,Robo parcial,Cerrado,29093.8,Automóvil,11
PAR-004472,POL-004472,OBJ-004472,PER-0016,CLI-04472,CLI-02224,2025-10-22,2026-01-07,Granizo,Cerrado,36236.9,Automóvil,77
PAR-004473,POL-004473,OBJ-004473,PER-0055,CLI-04473,CLI-04473,2026-02-19,2026-04-14,Responsabilidad civil,Cerrado,41233.36,Automóvil,54
PAR-004474,POL-004474,OBJ-004474,PER-0014,CLI-04474,CLI-04474,2025-01-25,2025-02-25,Responsabilidad civil,Cerrado,28502.18,Automóvil,31
PAR-004475,POL-004475,OBJ-004475,PER-0052,CLI-04475,CLI-04475,2023-12-02,2024-01-14,Granizo,Cerrado,66961.49,Automóvil,43
PAR-004476,POL-004476,OBJ-004476,PER-0007,CLI-04476,CLI-04476,2025-10-22,2025-12-28,Granizo,Cerrado,20007.21,Automóvil,67
PAR-004477,POL-004477,OBJ-004477,PER-0018,CLI-04477,CLI-04477,2023-08-04,2023-11-02,Choque,Cerrado,29529.15,Automóvil,90
PAR-004478,POL-004478,OBJ-004478,PER-0048,CLI-04478,CLI-04478,2023-06-05,2023-08-13,Robo parcial,Cerrado,94591.72,Automóvil,69
PAR-004479,POL-004479,OBJ-004479,PER-0002,CLI-04479,CLI-04479,2024-08-28,2024-11-08,Robo parcial,Cerrado,46876.4,Automóvil,72
PAR-004480,POL-004480,OBJ-004480,PER-0008,CLI-04480,CLI-04480,2025-04-25,2025-05-24,Granizo,Cerrado,63232.86,Automóvil,29
PAR-004481,POL-004481,OBJ-004481,PER-0017,CLI-04481,CLI-09332,2025-06-24,2025-09-12,Robo parcial,Cerrado,38408.97,Automóvil,80
PAR-004482,POL-004482,OBJ-004482,PER-0024,CLI-04482,CLI-04482,2026-01-20,2026-04-06,Choque,Cerrado,53454.04,Automóvil,76
PAR-004483,POL-004483,OBJ-004483,PER-0003,CLI-04483,CLI-04483,2025-05-25,2025-07-13,Granizo,Cerrado,31969.33,Automóvil,49
PAR-004484,POL-004484,OBJ-004484,PER-0001,CLI-04484,CLI-04434,2026-02-19,2026-04-23,Robo parcial,Cerrado,131280.29,Automóvil,63
PAR-004485,POL-004485,OBJ-004485,PER-0054,CLI-04485,CLI-04485,2025-03-26,2025-05-31,Robo parcial,Cerrado,7097.26,Automóvil,66
PAR-004486,POL-004486,OBJ-004486,PER-0042,CLI-04486,CLI-04486,2024-10-27,2024-11-04,Granizo,Cerrado,41490.68,Automóvil,8
PAR-004487,POL-004487,OBJ-004487,PER-0052,CLI-04487,CLI-04487,2025-09-22,2025-11-04,Choque,Cerrado,12040.05,Automóvil,43
PAR-004488,POL-004488,OBJ-004488,PER-0017,CLI-04488,CLI-04488,2025-02-24,2025-04-24,Robo parcial,Cerrado,48420.62,Automóvil,59
PAR-004489,POL-004489,OBJ-004489,PER-0018,CLI-04489,CLI-04489,2024-01-31,2024-03-27,Responsabilidad civil,Cerrado,74836.94,Automóvil,56
PAR-004490,POL-004490,OBJ-004490,PER-0015,CLI-04490,CLI-04490,2024-01-31,2024-03-21,Robo parcial,Cerrado,63323.33,Automóvil,50
PAR-004491,POL-004491,OBJ-004491,PER-0052,CLI-04491,CLI-04491,2026-03-21,2026-04-02,Responsabilidad civil,Cerrado,58670.65,Automóvil,12
PAR-004492,POL-004492,OBJ-004492,PER-0007,CLI-04492,CLI-04492,2025-04-25,2025-05-19,Incendio,Cerrado,41608.8,Automóvil,24
PAR-004493,POL-004493,OBJ-004493,PER-0014,CLI-04493,CLI-00459,2025-10-22,2025-11-08,Incendio,Cerrado,23498.28,Automóvil,17
PAR-004494,POL-004494,OBJ-004494,PER-0032,CLI-04494,CLI-04494,2025-02-24,2025-05-18,Responsabilidad civil,Cerrado,45070.81,Automóvil,83
PAR-004495,POL-004495,OBJ-004495,PER-0004,CLI-04495,CLI-04495,2024-07-29,2024-08-12,Incendio,Cerrado,43751.0,Automóvil,14
PAR-004496,POL-004496,OBJ-004496,PER-0047,CLI-04496,CLI-04496,2023-09-03,2023-10-04,Robo parcial,Cerrado,32861.09,Automóvil,31
PAR-004497,POL-004497,OBJ-004497,PER-0049,CLI-04497,CLI-04497,2026-03-21,2026-03-27,Responsabilidad civil,Cerrado,51381.6,Automóvil,6
PAR-004498,POL-004498,OBJ-004498,PER-0033,CLI-04498,CLI-04498,2024-06-29,2024-09-02,Incendio,Cerrado,75849.47,Automóvil,65
PAR-004499,POL-004499,OBJ-004499,PER-0026,CLI-04499,CLI-04499,2023-12-02,2024-01-03,Responsabilidad civil,Cerrado,137165.45,Automóvil,32
PAR-004500,POL-004500,OBJ-004500,PER-0009,CLI-04500,CLI-04500,2024-01-01,2024-03-30,Choque,Cerrado,1411.59,Automóvil,89
PAR-004501,POL-004501,OBJ-004501,PER-0057,CLI-04501,CLI-04501,2024-12-26,2025-02-20,Incendio,Cerrado,66460.18,Automóvil,56
PAR-004502,POL-004502,OBJ-004502,PER-0030,CLI-04502,CLI-04417,2025-07-24,2025-10-08,Responsabilidad civil,Cerrado,42454.96,Automóvil,76
PAR-004503,POL-004503,OBJ-004503,PER-0006,CLI-04503,CLI-04503,2024-07-29,2024-08-16,Incendio,Cerrado,31989.55,Automóvil,18
PAR-004504,POL-004504,OBJ-004504,PER-0048,CLI-04504,CLI-04504,2024-10-27,2024-12-13,Granizo,Cerrado,81050.27,Automóvil,47
PAR-004505,POL-004505,OBJ-004505,PER-0026,CLI-04505,CLI-04505,2025-06-24,2025-08-18,Granizo,Cerrado,12117.89,Automóvil,55
PAR-004506,POL-004506,OBJ-004506,PER-0001,CLI-04506,CLI-04506,2025-10-22,2025-12-20,Choque,Cerrado,27955.28,Automóvil,59
PAR-004507,POL-004507,OBJ-004507,PER-0029,CLI-04507,CLI-04507,2024-04-30,2024-06-27,Incendio,Cerrado,12621.42,Automóvil,58
PAR-004508,POL-004508,OBJ-004508,PER-0040,CLI-04508,CLI-04508,2023-09-03,2023-10-08,Granizo,Cerrado,73031.98,Automóvil,35
PAR-004509,POL-004509,OBJ-004509,PER-0041,CLI-04509,CLI-04509,2026-01-20,2026-04-13,Robo total,Cerrado,64825.97,Automóvil,83
PAR-004510,POL-004510,OBJ-004510,PER-0047,CLI-04510,CLI-04510,2026-01-20,2026-03-11,Robo parcial,Cerrado,62705.09,Automóvil,50
PAR-004511,POL-004511,OBJ-004511,PER-0002,CLI-04511,CLI-04511,2023-07-05,2023-07-29,Robo total,Cerrado,28652.73,Automóvil,24
PAR-004512,POL-004512,OBJ-004512,PER-0037,CLI-04512,CLI-04512,2024-06-29,2024-09-14,Granizo,Cerrado,7141.02,Automóvil,77
PAR-004513,POL-004513,OBJ-004513,PER-0002,CLI-04513,CLI-02443,2024-01-01,2024-02-01,Robo total,Cerrado,45183.41,Automóvil,31
PAR-004514,POL-004514,OBJ-004514,PER-0049,CLI-04514,CLI-04514,2023-12-02,2024-01-10,Robo total,Cerrado,32508.49,Automóvil,39
PAR-004515,POL-004515,OBJ-004515,PER-0030,CLI-04515,CLI-04515,2025-02-24,2025-03-10,Incendio,Cerrado,70566.33,Automóvil,14
PAR-004516,POL-004516,OBJ-004516,PER-0013,CLI-04516,CLI-04516,2025-02-24,2025-04-24,Robo total,Cerrado,39659.14,Automóvil,59
PAR-004517,POL-004517,OBJ-004517,PER-0029,CLI-04517,CLI-04517,2024-01-31,2024-02-11,Choque,Cerrado,31103.27,Automóvil,11
PAR-004518,POL-004518,OBJ-004518,PER-0041,CLI-04518,CLI-04518,2025-08-23,2025-11-01,Choque,Cerrado,44944.8,Automóvil,70
PAR-004519,POL-004519,OBJ-004519,PER-0050,CLI-04519,CLI-08204,2023-10-03,2023-11-24,Responsabilidad civil,Cerrado,35977.64,Automóvil,52
PAR-004520,POL-004520,OBJ-004520,PER-0006,CLI-04520,CLI-04520,2025-01-25,2025-04-04,Incendio,Cerrado,40333.52,Automóvil,69
PAR-004521,POL-004521,OBJ-004521,PER-0006,CLI-04521,CLI-04521,2024-09-27,2024-11-23,Granizo,Cerrado,45514.85,Automóvil,57
PAR-004522,POL-004522,OBJ-004522,PER-0015,CLI-04522,CLI-04522,2024-07-29,2024-10-26,Choque,Cerrado,30197.33,Automóvil,89
PAR-004523,POL-004523,OBJ-004523,PER-0033,CLI-04523,CLI-04523,2025-05-25,2025-07-18,Robo parcial,Cerrado,9982.82,Automóvil,54
PAR-004524,POL-004524,OBJ-004524,PER-0003,CLI-04524,CLI-04524,2023-07-05,2023-09-22,Granizo,Cerrado,57845.41,Automóvil,79
PAR-004525,POL-004525,OBJ-004525,PER-0002,CLI-04525,CLI-04525,2024-05-30,2024-07-28,Incendio,Cerrado,32036.47,Automóvil,59
PAR-004526,POL-004526,OBJ-004526,PER-0044,CLI-04526,CLI-01194,2025-08-23,2025-09-24,Choque,Cerrado,25807.25,Automóvil,32
PAR-004527,POL-004527,OBJ-004527,PER-0018,CLI-04527,CLI-00119,2025-01-25,2025-02-24,Incendio,Cerrado,46313.02,Automóvil,30
PAR-004528,POL-004528,OBJ-004528,PER-0009,CLI-04528,CLI-04528,2025-01-25,2025-03-09,Granizo,Cerrado,64077.98,Automóvil,43
PAR-004529,POL-004529,OBJ-004529,PER-0008,CLI-04529,CLI-04529,2026-01-20,2026-03-17,Robo total,Cerrado,30490.35,Automóvil,56
PAR-004530,POL-004530,OBJ-004530,PER-0015,CLI-04530,CLI-04530,2025-05-25,2025-07-05,Robo total,Cerrado,10480.18,Automóvil,41
PAR-004531,POL-004531,OBJ-004531,PER-0046,CLI-04531,CLI-06988,2025-10-22,2026-01-05,Robo parcial,Cerrado,4149.15,Automóvil,75
PAR-004532,POL-004532,OBJ-004532,PER-0021,CLI-04532,CLI-04532,2025-05-25,2025-08-10,Granizo,Cerrado,24181.4,Automóvil,77
PAR-004533,POL-004533,OBJ-004533,PER-0030,CLI-04533,CLI-04533,2023-12-02,2024-01-05,Robo parcial,Cerrado,37845.1,Automóvil,34
PAR-004534,POL-004534,OBJ-004534,PER-0009,CLI-04534,CLI-04534,2023-11-02,2023-12-24,Incendio,Cerrado,809.93,Automóvil,52
