id_evaluacion,id_parte,id_perito,fecha_visita,monto_estimado_dano,dictamen,requiere_reinspeccion
EVA-006370,PAR-006370,PER-0002,2025-10-26,42944.76,Indicios de preexistencia. Se requiere investigación adicional.,False
EVA-006371,PAR-006371,PER-0056,2025-03-29,53715.28,Se verificaron daños parciales en el bien asegurado.,False
EVA-006372,PAR-006372,PER-0054,2025-09-23,53502.24,Daños verificados parcialmente. Se recomienda pago proporcional.,False
EVA-006373,PAR-006373,PER-0051,2025-05-05,74618.64,Daños constatados consistentes con lo declarado.,False
EVA-006374,PAR-006374,PER-0027,2023-08-06,28305.62,Siniestro verificado. Monto estimado dentro del rango de cobertura.,False
EVA-006375,PAR-006375,PER-0027,2026-01-30,28498.3,Indicios de preexistencia. Se requiere investigación adicional.,True
EVA-006376,PAR-006376,PER-0015,2025-01-27,33417.97,Daños constatados consistentes con lo declarado.,False
EVA-006377,PAR-006377,PER-0033,2025-10-26,9628.76,Daños constatados consistentes con lo declarado.,False
EVA-006378,PAR-006378,PER-0002,2024-03-04,32175.43,Daños constatados consistentes con lo declarado.,False
EVA-006379,PAR-006379,PER-0006,2025-01-26,25569.83,Se verificaron daños parciales en el bien asegurado.,True
EVA-006380,PAR-006380,PER-0019,2023-09-12,25448.92,Indicios de preexistencia. Se requiere investigación adicional.,False
EVA-006381,PAR-006381,PER-0022,2023-07-07,1023.16,No se pudieron constatar los daños declarados.,False
EVA-006382,PAR-006382,PER-0053,2025-08-02,45864.59,Daños constatados consistentes con lo declarado.,False
EVA-006383,PAR-006383,PER-0019,2024-09-28,24443.26,Indicios de preexistencia. Se requiere investigación adicional.,False
EVA-006384,PAR-006384,PER-0058,2023-09-11,22852.53,Indicios de preexistencia. Se requiere investigación adicional.,False
EVA-006385,PAR-006385,PER-0025,2025-09-25,75746.54,Se verificaron daños parciales en el bien asegurado.,False
EVA-006386,PAR-006386,PER-0016,2024-02-07,51368.25,Daños verificados parcialmente. Se recomienda pago proporcional.,False
EVA-006387,PAR-006387,PER-0026,2026-01-30,32500.34,Daños verificados parcialmente. Se recomienda pago proporcional.,False
EVA-006388,PAR-006388,PER-0001,2023-07-11,19441.6,No se pudieron constatar los daños declarados.,False
EVA-006389,PAR-006389,PER-0004,2024-12-30,103971.13,Daños verificados parcialmente. Se recomienda pago proporcional.,True
EVA-006390,PAR-006390,PER-0002,2024-06-09,31495.01,No se pudieron constatar los daños declarados.,False
EVA-006391,PAR-006391,PER-0037,2024-03-09,19514.02,Siniestro verificado. Monto estimado dentro del rango de cobertura.,False
EVA-006392,PAR-006392,PER-0005,2025-04-26,40229.54,Daños verificados parcialmente. Se recomienda pago proporcional.,False
EVA-006393,PAR-006393,PER-0052,2024-02-07,28211.12,Daños totales. Se recomienda indemnización completa.,False
EVA-006394,PAR-006394,PER-0045,2023-11-11,40058.4,No se pudieron constatar los daños declarados.,True
EVA-006395,PAR-006395,PER-0048,2025-01-28,10802.17,Daños totales. Se recomienda indemnización completa.,False
EVA-006396,PAR-006396,PER-0058,2025-04-04,18116.09,Daños totales. Se recomienda indemnización completa.,False
EVA-006397,PAR-006397,PER-0033,2025-07-29,1182.38,Se verificaron daños parciales en el bien asegurado.,True
EVA-006398,PAR-006398,PER-0007,2026-03-31,53440.27,Daños constatados consistentes con lo declarado.,False
EVA-006399,PAR-006399,PER-0030,2025-06-01,54430.16,Daños totales. Se recomienda indemnización completa.,False
EVA-006400,PAR-006400,PER-0036,2025-01-27,16406.42,Daños totales. Se recomienda indemnización completa.,False
EVA-006401,PAR-006401,PER-0033,2025-09-24,6833.07,Se verificaron daños parciales en el bien asegurado.,True
EVA-006402,PAR-006402,PER-0033,2025-11-01,16480.27,Se verificaron daños parciales en el bien asegurado.,False
EVA-006403,PAR-006403,PER-0050,2024-02-09,17720.68,Indicios de preexistencia. Se requiere investigación adicional.,False
EVA-006404,PAR-006404,PER-0007,2025-06-04,105857.12,Daños totales. Se recomienda indemnización completa.,False
EVA-006405,PAR-006405,PER-0005,2026-03-29,66142.29,Daños constatados consistentes con lo declarado.,False
EVA-006406,PAR-006406,PER-0012,2024-05-08,48862.68,Indicios de preexistencia. Se requiere investigación adicional.,False
EVA-006407,PAR-006407,PER-0034,2025-11-22,52868.08,Daños verificados parcialmente. Se recomienda pago proporcional.,False
EVA-006408,PAR-006408,PER-0017,2025-12-28,63997.01,No se pudieron constatar los daños declarados.,False
EVA-006409,PAR-006409,PER-0028,2025-11-27,36756.6,No se pudieron constatar los daños declarados.,False
EVA-006410,PAR-006410,PER-0022,2024-11-03,10980.85,Daños totales. Se recomienda indemnización completa.,True
EVA-006411,PAR-006411,PER-0004,2026-02-23,72879.85,Daños totales. Se recomienda indemnización completa.,True
EVA-006412,PAR-006412,PER-0005,2024-07-01,24615.5,Daños totales. Se recomienda indemnización completa.,True
EVA-006413,PAR-006413,PER-0015,2025-01-30,27472.57,Siniestro verificado. Monto estimado dentro del rango de cobertura.,False
EVA-006414,PAR-006414,PER-0014,2025-03-01,32932.74,Se verificaron daños parciales en el bien asegurado.,False
EVA-006415,PAR-006415,PER-0018,2024-07-03,34927.75,Se verificaron daños parciales en el bien asegurado.,False
EVA-006416,PAR-006416,PER-0039,2026-03-30,3050.52,No se pudieron constatar los daños declarados.,False
EVA-006417,PAR-006417,PER-0003,2025-11-23,71880.51,Daños verificados parcialmente. Se recomienda pago proporcional.,False
EVA-006418,PAR-006418,PER-0020,2024-01-08,43302.99,Se verificaron daños parciales en el bien asegurado.,False
EVA-006419,PAR-006419,PER-0029,2025-09-26,18591.19,No se pudieron constatar los daños declarados.,False
EVA-006420,PAR-006420,PER-0014,2025-07-01,19964.11,Daños totales. Se recomienda indemnización completa.,False
EVA-006421,PAR-006421,PER-0043,2025-10-25,42844.91,Daños totales. Se recomienda indemnización completa.,True
EVA-006422,PAR-006422,PER-0008,2023-11-11,24630.84,Daños totales. Se recomienda indemnización completa.,False
EVA-006423,PAR-006423,PER-0002,2025-06-29,12594.08,Siniestro verificado. Monto estimado dentro del rango de cobertura.,False
EVA-006424,PAR-006424,PER-0003,2025-03-01,21365.97,Daños verificados parcialmente. Se recomienda pago proporcional.,True
EVA-006425,PAR-006425,PER-0016,2025-10-25,47735.77,No se pudieron constatar los daños declarados.,False
EVA-006426,PAR-006426,PER-0048,2025-03-05,8686.29,Siniestro verificado. Monto estimado dentro del rango de cobertura.,False
EVA-006427,PAR-006427,PER-0056,2026-03-29,22880.72,Daños verificados parcialmente. Se recomienda pago proporcional.,False
EVA-006428,PAR-006428,PER-0032,2023-06-10,10876.5,Daños totales. Se recomienda indemnización completa.,False
EVA-006429,PAR-006429,PER-0025,2025-06-30,12312.54,Siniestro verificado. Monto estimado dentro del rango de cobertura.,False
EVA-006430,PAR-006430,PER-0005,2026-03-26,5357.74,Daños constatados consistentes con lo declarado.,False
EVA-006431,PAR-006431,PER-0032,2025-07-26,27499.27,Siniestro verificado. Monto estimado dentro del rango de cobertura.,False
EVA-006432,PAR-006432,PER-0012,2025-02-02,8278.13,No se pudieron constatar los daños declarados.,False
EVA-006433,PAR-006433,PER-0046,2025-03-30,39880.38,No se pudieron constatar los daños declarados.,False
EVA-006434,PAR-006434,PER-0023,2026-03-29,27060.35,Daños constatados consistentes con lo declarado.,False
EVA-006435,PAR-006435,PER-0030,2024-07-04,29900.5,Se verificaron daños parciales en el bien asegurado.,False
EVA-006436,PAR-006436,PER-0011,2024-11-04,48420.29,Daños verificados parcialmente. Se recomienda pago proporcional.,False
EVA-006437,PAR-006437,PER-0008,2025-02-03,30207.35,Siniestro verificado. Monto estimado dentro del rango de cobertura.,True
EVA-006438,PAR-006438,PER-0002,2025-12-28,41576.3,Siniestro verificado. Monto estimado dentro del rango de cobertura.,False
EVA-006439,PAR-006439,PER-0004,2025-09-02,28504.81,No se pudieron constatar los daños declarados.,False
EVA-006440,PAR-006440,PER-0026,2025-11-24,19895.32,Daños verificados parcialmente. Se recomienda pago proporcional.,False
EVA-006441,PAR-006441,PER-0009,2025-08-03,30999.83,Daños verificados parcialmente. Se recomienda pago proporcional.,False
EVA-006442,PAR-006442,PER-0003,2024-03-09,22405.27,Daños constatados consistentes con lo declarado.,False
EVA-006443,PAR-006443,PER-0005,2026-01-22,39171.14,Se verificaron daños parciales en el bien asegurado.,True
EVA-006444,PAR-006444,PER-0038,2025-11-27,32480.73,Daños verificados parcialmente. Se recomienda pago proporcional.,False
EVA-006445,PAR-006445,PER-0035,2025-12-31,27772.05,Se verificaron daños parciales en el bien asegurado.,False
EVA-006446,PAR-006446,PER-0012,2025-06-27,40705.25,Daños constatados consistentes con lo declarado.,False
EVA-006447,PAR-006447,PER-0058,2025-02-01,35300.26,Siniestro verificado. Monto estimado dentro del rango de cobertura.,False
EVA-006448,PAR-006448,PER-0025,2025-07-01,34089.42,Se verificaron daños parciales en el bien asegurado.,False
EVA-006449,PAR-006449,PER-0031,2024-07-07,27033.23,No se pudieron constatar los daños declarados.,True
EVA-006450,PAR-006450,PER-0054,2025-02-03,22572.47,No se pudieron constatar los daños declarados.,False
EVA-006451,PAR-006451,PER-0002,2023-08-10,36144.06,Daños verificados parcialmente. Se recomienda pago proporcional.,True
EVA-006452,PAR-006452,PER-0011,2025-10-31,9192.52,Daños verificados parcialmente. Se recomienda pago proporcional.,False
EVA-006453,PAR-006453,PER-0020,2023-09-06,17129.29,Siniestro verificado. Monto estimado dentro del rango de cobertura.,False
EVA-006454,PAR-006454,PER-0054,2025-03-27,53379.66,Daños verificados parcialmente. Se recomienda pago proporcional.,False
EVA-006455,PAR-006455,PER-0038,2025-03-31,19579.54,Daños verificados parcialmente. Se recomienda pago proporcional.,False
EVA-006456,PAR-006456,PER-0012,2023-07-06,129815.19,Daños totales. Se recomienda indemnización completa.,False
EVA-006457,PAR-006457,PER-0020,2026-01-21,24470.94,Siniestro verificado. Monto estimado dentro del rango de cobertura.,False
EVA-006458,PAR-006458,PER-0007,2023-10-13,7738.98,Daños totales. Se recomienda indemnización completa.,False
EVA-006459,PAR-006459,PER-0033,2024-10-03,22078.96,Indicios de preexistencia. Se requiere investigación adicional.,True
EVA-006460,PAR-006460,PER-0038,2025-01-02,25879.1,Daños verificados parcialmente. Se recomienda pago proporcional.,False
EVA-006461,PAR-006461,PER-0056,2025-11-30,40005.06,Daños verificados parcialmente. Se recomienda pago proporcional.,False
EVA-006462,PAR-006462,PER-0019,2024-09-30,65780.31,Siniestro verificado. Monto estimado dentro del rango de cobertura.,False
EVA-006463,PAR-006463,PER-0037,2023-09-08,8642.55,Siniestro verificado. Monto estimado dentro del rango de cobertura.,False
EVA-006464,PAR-006464,PER-0023,2023-10-04,15594.09,Daños totales. Se recomienda indemnización completa.,False
EVA-006465,PAR-006465,PER-0023,2026-01-23,32237.48,No se pudieron constatar los daños declarados.,False
EVA-006466,PAR-006466,PER-0005,2024-12-03,25380.11,Indicios de preexistencia. Se requiere investigación adicional.,False
EVA-006467,PAR-006467,PER-0059,2025-07-02,55817.15,Se verificaron daños parciales en el bien asegurado.,False
EVA-006468,PAR-006468,PER-0012,2026-01-26,28354.89,Daños verificados parcialmente. Se recomienda pago proporcional.,False
EVA-006469,PAR-006469,PER-0056,2025-11-29,43540.9,No se pudieron constatar los daños declarados.,False
EVA-006470,PAR-006470,PER-0005,2025-08-26,36413.96,Indicios de preexistencia. Se requiere investigación adicional.,False
EVA-006471,PAR-006471,PER-0016,2025-08-31,20712.68,Siniestro verificado. Monto estimado dentro del rango de cobertura.,False
EVA-006472,PAR-006472,PER-0038,2023-12-12,27324.88,Daños totales. Se recomienda indemnización completa.,True
EVA-006473,PAR-006473,PER-0033,2025-09-29,21084.41,No se pudieron constatar los daños declarados.,False
EVA-006474,PAR-006474,PER-0028,2025-12-27,27727.49,Indicios de preexistencia. Se requiere investigación adicional.,False
EVA-006475,PAR-006475,PER-0026,2024-08-02,7005.91,No se pudieron constatar los daños declarados.,False
EVA-006476,PAR-006476,PER-0006,2025-09-23,55226.16,Se verificaron daños parciales en el bien asegurado.,True
EVA-006477,PAR-006477,PER-0057,2025-03-05,32887.22,Indicios de preexistencia. Se requiere investigación adicional.,False
EVA-006478,PAR-006478,PER-0032,2025-01-05,1079.59,Daños constatados consistentes con lo declarado.,False
EVA-006479,PAR-006479,PER-0013,2024-12-27,52199.31,Se verificaron daños parciales en el bien asegurado.,False
EVA-006480,PAR-006480,PER-0001,2025-12-25,28995.9,Se verificaron daños parciales en el bien asegurado.,False
EVA-006481,PAR-006481,PER-0026,2025-02-27,46392.97,Indicios de preexistencia. Se requiere investigación adicional.,False
EVA-006482,PAR-006482,PER-0036,2024-12-06,28419.94,Daños constatados consistentes con lo declarado.,True
EVA-006483,PAR-006483,PER-0019,2025-04-28,24972.45,Siniestro verificado. Monto estimado dentro del rango de cobertura.,False
EVA-006484,PAR-006484,PER-0049,2025-06-30,32481.97,Se verificaron daños parciales en el bien asegurado.,False
EVA-006485,PAR-006485,PER-0040,2025-06-03,4473.73,No se pudieron constatar los daños declarados.,False
EVA-006486,PAR-006486,PER-0045,2023-12-04,27041.23,Indicios de preexistencia. Se requiere investigación adicional.,False
EVA-006487,PAR-006487,PER-0051,2024-10-31,47833.84,Daños verificados parcialmente. Se recomienda pago proporcional.,False
EVA-006488,PAR-006488,PER-0030,2024-10-03,4414.61,Daños verificados parcialmente. Se recomienda pago proporcional.,False
EVA-006489,PAR-006489,PER-0016,2023-10-04,39153.85,Siniestro verificado. Monto estimado dentro del rango de cobertura.,False
EVA-006490,PAR-006490,PER-0038,2025-04-04,32644.26,Daños totales. Se recomienda indemnización completa.,False
EVA-006491,PAR-006491,PER-0012,2025-03-05,66342.56,Daños totales. Se recomienda indemnización completa.,False
EVA-006492,PAR-006492,PER-0017,2026-02-21,27285.87,Daños verificados parcialmente. Se recomienda pago proporcional.,False
EVA-006493,PAR-006493,PER-0018,2023-06-10,35463.11,Se verificaron daños parciales en el bien asegurado.,False
EVA-006494,PAR-006494,PER-0045,2024-09-06,76227.5,Daños verificados parcialmente. Se recomienda pago proporcional.,False
EVA-006495,PAR-006495,PER-0023,2024-09-28,44903.97,Daños constatados consistentes con lo declarado.,True
EVA-006496,PAR-006496,PER-0050,2026-01-26,25722.04,Se verificaron daños parciales en el bien asegurado.,False
EVA-006497,PAR-006497,PER-0038,2025-12-30,3222.08,No se pudieron constatar los daños declarados.,False
EVA-006498,PAR-006498,PER-0018,2025-09-30,45387.79,Daños totales. Se recomienda indemnización completa.,False
EVA-006499,PAR-006499,PER-0012,2024-05-09,7164.93,No se pudieron constatar los daños declarados.,False
EVA-006500,PAR-006500,PER-0001,2025-05-28,13792.17,Se verificaron daños parciales en el bien asegurado.,False
EVA-006501,PAR-006501,PER-0041,2024-11-04,30528.15,Daños verificados parcialmente. Se recomienda pago proporcional.,False
EVA-006502,PAR-006502,PER-0022,2026-01-27,1802.29,Daños verificados parcialmente. Se recomienda pago proporcional.,False
EVA-006503,PAR-006503,PER-0017,2023-12-10,40153.46,Indicios de preexistencia. Se requiere investigación adicional.,False
EVA-006504,PAR-006504,PER-0014,2024-05-03,26055.88,No se pudieron constatar los daños declarados.,False
EVA-006505,PAR-006505,PER-0044,2025-12-27,23973.55,Siniestro verificado. Monto estimado dentro del rango de cobertura.,False
EVA-006506,PAR-006506,PER-0013,2025-06-26,51270.86,Indicios de preexistencia. Se requiere investigación adicional.,False
EVA-006507,PAR-006507,PER-0040,2025-11-01,28983.39,Daños verificados parcialmente. Se recomienda pago proporcional.,False
EVA-006508,PAR-006508,PER-0033,2024-10-04,20482.99,Siniestro verificado. Monto estimado dentro del rango de cobertura.,False
EVA-006509,PAR-006509,PER-0053,2025-07-29,24603.16,Daños verificados parcialmente. Se recomienda pago proporcional.,False
EVA-006510,PAR-006510,PER-0059,2026-01-29,19181.72,No se pudieron constatar los daños declarados.,False
EVA-006511,PAR-006511,PER-0006,2025-03-04,29132.91,Se verificaron daños parciales en el bien asegurado.,False
EVA-006512,PAR-006512,PER-0023,2025-04-01,59349.11,Daños totales. Se recomienda indemnización completa.,False
EVA-006513,PAR-006513,PER-0032,2024-07-06,13189.1,No se pudieron constatar los daños declarados.,False
