id_pago,id_parte,id_receptor,monto_pagado,fecha_pago,metodo_pago,cuota,total_cuotas
PAG-0007199,PAR-005198,CLI-05198,40.3,2025-08-03,Transferencia,3,3
PAG-0007200,PAR-005199,CLI-05199,12434.47,2024-05-22,Cheque,1,2
PAG-0007201,PAR-005199,CLI-05199,12519.3,2024-05-29,Transferencia,2,2
PAG-0007202,PAR-005200,CLI-05200,15196.55,2024-02-14,Débito automático,1,2
PAG-0007203,PAR-005200,CLI-05200,15599.2,2024-02-21,Transferencia,2,2
PAG-0007204,PAR-005201,CLI-02695,74165.44,2024-09-20,Cheque,1,1
PAG-0007205,PAR-005202,CLI-05202,517.23,2025-10-22,Débito automático,1,1
PAG-0007206,PAR-005203,CLI-05203,23569.59,2025-02-23,Débito automático,1,1
PAG-0007207,PAR-005204,CLI-05204,87807.72,2024-12-04,Transferencia,1,1
PAG-0007208,PAR-005205,CLI-05205,6008.57,2025-01-22,Transferencia,1,1
PAG-0007209,PAR-005206,CLI-05206,29013.07,2024-11-18,Transferencia,1,1
PAG-0007210,PAR-005207,CLI-05207,60172.64,2025-05-27,Débito automático,1,1
PAG-0007211,PAR-005208,CLI-05208,20919.51,2026-05-04,Transferencia,1,3
PAG-0007212,PAR-005208,CLI-05208,20573.47,2026-05-11,Débito automático,2,3
PAG-0007213,PAR-005208,CLI-05208,21056.32,2026-05-18,Cheque,3,3
PAG-0007214,PAR-005209,CLI-05209,27420.16,2024-12-11,Transferencia,1,1
PAG-0007215,PAR-005210,CLI-05210,19087.06,2025-03-16,Transferencia,1,1
PAG-0007216,PAR-005211,CLI-05211,10822.42,2023-07-06,Cheque,1,2
PAG-0007217,PAR-005211,CLI-05211,10738.27,2023-07-13,Cheque,2,2
PAG-0007218,PAR-005212,CLI-05212,24422.09,2024-02-16,Cheque,1,1
PAG-0007219,PAR-005213,CLI-05213,8971.76,2024-12-19,Cheque,1,1
PAG-0007220,PAR-005214,CLI-06272,29463.47,2026-01-17,Transferencia,1,1
PAG-0007221,PAR-005215,CLI-05215,3068.23,2026-04-15,Transferencia,1,2
PAG-0007222,PAR-005215,CLI-05215,3012.92,2026-04-22,Débito automático,2,2
PAG-0007223,PAR-005216,CLI-05216,102558.99,2024-07-13,Cheque,1,1
PAG-0007224,PAR-005217,CLI-05217,88456.74,2024-03-08,Cheque,1,1
PAG-0007225,PAR-005218,CLI-05218,22874.43,2023-10-23,Transferencia,1,1
PAG-0007226,PAR-005219,CLI-05219,89781.53,2024-06-10,Cheque,1,1
PAG-0007227,PAR-005220,CLI-05220,35486.17,2024-06-16,Cheque,1,2
PAG-0007228,PAR-005220,CLI-05220,36287.08,2024-06-23,Débito automático,2,2
PAG-0007229,PAR-005221,CLI-05221,6036.16,2023-06-18,Débito automático,1,3
PAG-0007230,PAR-005221,CLI-05221,6303.53,2023-06-25,Débito automático,2,3
PAG-0007231,PAR-005221,CLI-05221,6192.77,2023-07-02,Cheque,3,3
PAG-0007232,PAR-005222,CLI-05222,13442.83,2026-01-01,Transferencia,1,2
PAG-0007233,PAR-005222,CLI-05222,13628.04,2026-01-08,Débito automático,2,2
PAG-0007234,PAR-005223,CLI-05223,25210.91,2023-12-11,Cheque,1,1
PAG-0007235,PAR-005224,CLI-05224,58538.03,2025-12-07,Transferencia,1,1
PAG-0007236,PAR-005225,CLI-05225,37872.24,2024-04-18,Transferencia,1,1
PAG-0007237,PAR-005226,CLI-05226,16584.56,2024-08-03,Transferencia,1,2
PAG-0007238,PAR-005226,CLI-05226,16740.32,2024-08-10,Transferencia,2,2
PAG-0007239,PAR-005227,CLI-05227,44625.27,2025-03-25,Transferencia,1,2
PAG-0007240,PAR-005227,CLI-05227,43803.6,2025-04-01,Débito automático,2,2
PAG-0007241,PAR-005228,CLI-05228,3734.47,2024-01-26,Transferencia,1,2
PAG-0007242,PAR-005228,CLI-05228,3663.52,2024-02-02,Transferencia,2,2
PAG-0007243,PAR-005229,CLI-05229,57376.66,2025-02-11,Cheque,1,1
PAG-0007244,PAR-005230,CLI-05230,29033.15,2025-11-21,Cheque,1,1
PAG-0007245,PAR-005231,CLI-05231,32445.2,2026-02-10,Débito automático,1,1
PAG-0007246,PAR-005232,CLI-05232,4225.39,2025-09-25,Débito automático,1,3
PAG-0007247,PAR-005232,CLI-05232,4557.17,2025-10-02,Transferencia,2,3
PAG-0007248,PAR-005232,CLI-05232,4191.9,2025-10-09,Débito automático,3,3
PAG-0007249,PAR-005233,CLI-05233,32470.01,2025-11-07,Transferencia,1,1
PAG-0007250,PAR-005234,CLI-05234,26482.72,2025-04-08,Cheque,1,1
PAG-0007251,PAR-005235,CLI-05235,1283.61,2023-12-12,Cheque,1,1
PAG-0007252,PAR-005236,CLI-05236,23386.83,2023-11-14,Cheque,1,1
PAG-0007253,PAR-005237,CLI-05237,779.08,2025-04-17,Débito automático,1,3
PAG-0007254,PAR-005237,CLI-05237,801.52,2025-04-24,Cheque,2,3
PAG-0007255,PAR-005237,CLI-05237,807.57,2025-05-01,Débito automático,3,3
PAG-0007256,PAR-005238,CLI-05238,31166.08,2025-10-25,Débito automático,1,1
PAG-0007257,PAR-005239,CLI-05239,5798.63,2024-11-04,Cheque,1,1
PAG-0007258,PAR-005240,CLI-04239,39.89,2024-07-06,Transferencia,1,1
PAG-0007259,PAR-005241,CLI-05241,5828.84,2025-08-31,Transferencia,1,2
PAG-0007260,PAR-005241,CLI-05241,6203.05,2025-09-07,Débito automático,2,2
PAG-0007261,PAR-005242,CLI-05242,23147.72,2026-02-28,Transferencia,1,2
PAG-0007262,PAR-005242,CLI-05242,22407.86,2026-03-07,Transferencia,2,2
PAG-0007263,PAR-005243,CLI-04075,11486.8,2023-12-15,Transferencia,1,2
PAG-0007264,PAR-005243,CLI-04075,11710.09,2023-12-22,Transferencia,2,2
PAG-0007265,PAR-005244,CLI-05244,13590.29,2025-08-16,Transferencia,1,3
PAG-0007266,PAR-005244,CLI-05244,12421.72,2025-08-23,Débito automático,2,3
PAG-0007267,PAR-005244,CLI-05244,13431.73,2025-08-30,Débito automático,3,3
PAG-0007268,PAR-005245,CLI-05245,40283.12,2024-03-20,Débito automático,1,1
PAG-0007269,PAR-005246,CLI-05246,45680.81,2023-08-17,Débito automático,1,1
PAG-0007270,PAR-005247,CLI-05247,2989.1,2023-11-21,Cheque,1,2
PAG-0007271,PAR-005247,CLI-05247,2820.52,2023-11-28,Transferencia,2,2
PAG-0007272,PAR-005248,CLI-05248,5808.47,2023-12-17,Débito automático,1,1
PAG-0007273,PAR-005249,CLI-05249,9982.6,2024-12-04,Transferencia,1,2
PAG-0007274,PAR-005249,CLI-05249,10409.93,2024-12-11,Débito automático,2,2
PAG-0007275,PAR-005250,CLI-05250,13641.72,2025-03-13,Cheque,1,1
PAG-0007276,PAR-005251,CLI-05251,82979.02,2024-09-17,Cheque,1,1
PAG-0007277,PAR-005252,CLI-05252,7247.1,2025-08-29,Cheque,1,1
PAG-0007278,PAR-005253,CLI-05253,43756.07,2025-09-25,Cheque,1,1
PAG-0007279,PAR-005254,CLI-05254,58514.72,2025-09-22,Débito automático,1,1
PAG-0007280,PAR-005255,CLI-05255,5297.16,2025-01-01,Transferencia,1,3
PAG-0007281,PAR-005255,CLI-05255,5580.09,2025-01-08,Débito automático,2,3
PAG-0007282,PAR-005255,CLI-05255,5253.38,2025-01-15,Débito automático,3,3
PAG-0007283,PAR-005256,CLI-05256,11648.48,2024-04-07,Cheque,1,1
PAG-0007284,PAR-005257,CLI-05257,37699.59,2024-12-25,Cheque,1,1
PAG-0007285,PAR-005258,CLI-05258,50720.21,2024-01-22,Cheque,1,1
PAG-0007286,PAR-005259,CLI-05259,1503.91,2026-02-18,Transferencia,1,1
PAG-0007287,PAR-005260,CLI-05260,6282.58,2025-01-01,Cheque,1,2
PAG-0007288,PAR-005260,CLI-05260,6429.57,2025-01-08,Cheque,2,2
PAG-0007289,PAR-005261,CLI-05261,1685.8,2025-08-28,Débito automático,1,1
PAG-0007290,PAR-005262,CLI-05262,6649.02,2026-02-21,Débito automático,1,3
PAG-0007291,PAR-005262,CLI-05262,6544.57,2026-02-28,Transferencia,2,3
PAG-0007292,PAR-005262,CLI-05262,6263.95,2026-03-07,Cheque,3,3
PAG-0007293,PAR-005263,CLI-05263,31111.95,2025-04-12,Cheque,1,1
PAG-0007294,PAR-005264,CLI-05264,31930.45,2024-08-01,Débito automático,1,1
PAG-0007295,PAR-005265,CLI-05265,115713.08,2023-08-16,Transferencia,1,1
PAG-0007296,PAR-005266,CLI-05266,12942.91,2025-07-22,Cheque,1,3
PAG-0007297,PAR-005266,CLI-05266,13398.37,2025-07-29,Cheque,2,3
PAG-0007298,PAR-005266,CLI-05266,13405.51,2025-08-05,Cheque,3,3
PAG-0007299,PAR-005267,CLI-05267,14209.86,2024-04-02,Débito automático,1,3
PAG-0007300,PAR-005267,CLI-05267,14366.09,2024-04-09,Débito automático,2,3
PAG-0007301,PAR-005267,CLI-05267,13750.16,2024-04-16,Débito automático,3,3
PAG-0007302,PAR-005268,CLI-05268,15678.44,2025-08-25,Transferencia,1,2
PAG-0007303,PAR-005268,CLI-05268,14891.41,2025-09-01,Débito automático,2,2
PAG-0007304,PAR-005269,CLI-05269,13109.45,2026-03-26,Débito automático,1,2
PAG-0007305,PAR-005269,CLI-05269,13087.9,2026-04-02,Transferencia,2,2
PAG-0007306,PAR-005270,CLI-05270,31910.93,2025-06-09,Cheque,1,1
PAG-0007307,PAR-005271,CLI-00828,38502.6,2026-06-09,Cheque,1,1
PAG-0007308,PAR-005272,CLI-05272,28183.81,2025-08-24,Transferencia,1,1
PAG-0007309,PAR-005273,CLI-05697,17044.31,2026-02-11,Débito automático,1,3
PAG-0007310,PAR-005273,CLI-05697,16435.91,2026-02-18,Transferencia,2,3
PAG-0007311,PAR-005273,CLI-05697,15765.49,2026-02-25,Débito automático,3,3
PAG-0007312,PAR-005274,CLI-05274,52881.19,2025-10-07,Transferencia,1,1
PAG-0007313,PAR-005275,CLI-05275,71912.02,2024-06-28,Débito automático,1,1
PAG-0007314,PAR-005276,CLI-05276,20136.51,2025-02-10,Transferencia,1,1
PAG-0007315,PAR-005277,CLI-06575,31388.92,2023-09-29,Débito automático,1,1
PAG-0007316,PAR-005278,CLI-05278,16224.53,2025-11-03,Cheque,1,1
PAG-0007317,PAR-005279,CLI-04177,4314.34,2024-08-06,Transferencia,1,2
PAG-0007318,PAR-005279,CLI-04177,4320.94,2024-08-13,Transferencia,2,2
PAG-0007319,PAR-005280,CLI-03626,37506.44,2024-03-20,Cheque,1,2
PAG-0007320,PAR-005280,CLI-03626,38266.83,2024-03-27,Débito automático,2,2
PAG-0007321,PAR-005281,CLI-05281,35082.51,2024-07-06,Transferencia,1,1
PAG-0007322,PAR-005282,CLI-05282,28460.59,2024-02-06,Transferencia,1,1
PAG-0007323,PAR-005283,CLI-05283,733.67,2025-03-28,Cheque,1,2
PAG-0007324,PAR-005283,CLI-05283,693.76,2025-04-04,Débito automático,2,2
PAG-0007325,PAR-005284,CLI-05284,7633.89,2025-07-21,Cheque,1,3
PAG-0007326,PAR-005284,CLI-05284,7844.07,2025-07-28,Débito automático,2,3
PAG-0007327,PAR-005284,CLI-05284,7480.3,2025-08-04,Cheque,3,3
PAG-0007328,PAR-005285,CLI-05989,17503.75,2026-05-26,Cheque,1,1
PAG-0007329,PAR-005286,CLI-05286,35192.58,2026-02-11,Débito automático,1,1
PAG-0007330,PAR-005287,CLI-05287,23214.17,2025-11-30,Cheque,1,1
PAG-0007331,PAR-005288,CLI-05288,5705.07,2024-07-17,Cheque,1,1
PAG-0007332,PAR-005289,CLI-05289,35722.52,2023-10-09,Débito automático,1,1
PAG-0007333,PAR-005290,CLI-01941,18707.81,2025-03-20,Débito automático,1,1
PAG-0007334,PAR-005291,CLI-05291,44412.1,2024-12-03,Transferencia,1,1
PAG-0007335,PAR-005292,CLI-05292,20224.56,2026-02-27,Transferencia,1,1
PAG-0007336,PAR-005293,CLI-05293,29166.84,2025-07-13,Débito automático,1,1
PAG-0007337,PAR-005294,CLI-06932,41784.78,2023-12-07,Débito automático,1,1
PAG-0007338,PAR-005295,CLI-05707,15947.12,2025-12-30,Transferencia,1,2
PAG-0007339,PAR-005295,CLI-05707,16058.6,2026-01-06,Débito automático,2,2
PAG-0007340,PAR-005296,CLI-05296,65208.88,2024-05-31,Débito automático,1,1
PAG-0007341,PAR-005297,CLI-05297,19119.46,2024-12-15,Transferencia,1,2
PAG-0007342,PAR-005297,CLI-05297,19646.12,2024-12-22,Cheque,2,2
PAG-0007343,PAR-005298,CLI-07545,10255.57,2023-12-29,Cheque,1,1
PAG-0007344,PAR-005299,CLI-05299,23784.19,2025-03-20,Débito automático,1,2
PAG-0007345,PAR-005299,CLI-05299,25752.04,2025-03-27,Cheque,2,2
PAG-0007346,PAR-005300,CLI-05300,18557.68,2025-10-15,Débito automático,1,1
PAG-0007347,PAR-005301,CLI-05301,44510.1,2024-11-18,Transferencia,1,1
PAG-0007348,PAR-005302,CLI-05302,54202.21,2025-12-03,Débito automático,1,1
PAG-0007349,PAR-005303,CLI-05303,26381.63,2025-08-17,Cheque,1,1
PAG-0007350,PAR-005304,CLI-05304,20816.76,2024-12-30,Transferencia,1,1
PAG-0007351,PAR-005305,CLI-05305,4718.97,2024-12-08,Cheque,1,2
PAG-0007352,PAR-005305,CLI-05305,5097.14,2024-12-15,Cheque,2,2
PAG-0007353,PAR-005306,CLI-05306,36692.89,2026-03-24,Transferencia,1,1
PAG-0007354,PAR-005307,CLI-05307,28496.48,2024-02-29,Cheque,1,1
PAG-0007355,PAR-005308,CLI-05308,38470.95,2025-06-28,Débito automático,1,1
PAG-0007356,PAR-005309,CLI-09976,19556.94,2025-09-29,Cheque,1,1
PAG-0007357,PAR-005310,CLI-05310,18007.36,2025-09-19,Cheque,1,1
PAG-0007358,PAR-005311,CLI-05311,17138.31,2026-03-31,Cheque,1,1
PAG-0007359,PAR-005312,CLI-05312,29853.73,2024-09-13,Débito automático,1,1
PAG-0007360,PAR-005313,CLI-05313,16181.71,2024-08-17,Cheque,1,1
PAG-0007361,PAR-005314,CLI-07853,18366.57,2023-11-28,Débito automático,1,1
PAG-0007362,PAR-005315,CLI-03460,7765.27,2025-02-11,Transferencia,1,2
PAG-0007363,PAR-005315,CLI-03460,7693.17,2025-02-18,Cheque,2,2
PAG-0007364,PAR-005316,CLI-00112,30913.45,2025-05-04,Cheque,1,1
PAG-0007365,PAR-005317,CLI-05317,30891.4,2026-01-04,Débito automático,1,1
PAG-0007366,PAR-005318,CLI-01992,26869.6,2025-10-12,Débito automático,1,1
PAG-0007367,PAR-005319,CLI-05319,61536.46,2024-04-14,Débito automático,1,1
PAG-0007368,PAR-005320,CLI-05320,29178.66,2024-12-25,Débito automático,1,1
PAG-0007369,PAR-005321,CLI-05321,11765.33,2023-07-13,Débito automático,1,1
PAG-0007370,PAR-005322,CLI-05322,16173.14,2025-05-13,Transferencia,1,2
PAG-0007371,PAR-005322,CLI-05322,16399.69,2025-05-20,Débito automático,2,2
PAG-0007372,PAR-005323,CLI-05323,42139.62,2024-12-08,Cheque,1,1
PAG-0007373,PAR-005324,CLI-05324,8426.77,2025-02-17,Cheque,1,3
PAG-0007374,PAR-005324,CLI-05324,8314.69,2025-02-24,Transferencia,2,3
PAG-0007375,PAR-005324,CLI-05324,8213.15,2025-03-03,Débito automático,3,3
PAG-0007376,PAR-005325,CLI-05325,6685.61,2024-01-08,Débito automático,1,1
PAG-0007377,PAR-005326,CLI-05326,18803.16,2025-02-20,Transferencia,1,2
PAG-0007378,PAR-005326,CLI-05326,17730.54,2025-02-27,Débito automático,2,2
PAG-0007379,PAR-005327,CLI-05327,13505.84,2024-09-29,Cheque,1,1
PAG-0007380,PAR-005328,CLI-05328,24793.91,2025-10-18,Transferencia,1,1
PAG-0007381,PAR-005329,CLI-05329,29017.88,2024-05-14,Cheque,1,1
PAG-0007382,PAR-005330,CLI-05330,3146.39,2024-04-02,Transferencia,1,3
PAG-0007383,PAR-005330,CLI-05330,2863.51,2024-04-09,Transferencia,2,3
PAG-0007384,PAR-005330,CLI-05330,3092.65,2024-04-16,Transferencia,3,3
PAG-0007385,PAR-005331,CLI-05331,29092.31,2025-05-17,Débito automático,1,1
PAG-0007386,PAR-005332,CLI-05332,1073.17,2025-07-01,Débito automático,1,3
PAG-0007387,PAR-005332,CLI-05332,1114.22,2025-07-08,Cheque,2,3
PAG-0007388,PAR-005332,CLI-05332,1094.74,2025-07-15,Débito automático,3,3
PAG-0007389,PAR-005333,CLI-05333,5992.66,2025-07-29,Débito automático,1,3
PAG-0007390,PAR-005333,CLI-05333,5660.85,2025-08-05,Cheque,2,3
PAG-0007391,PAR-005333,CLI-05333,5817.64,2025-08-12,Transferencia,3,3
PAG-0007392,PAR-005334,CLI-05334,22024.29,2024-08-18,Transferencia,1,1
PAG-0007393,PAR-005335,CLI-05011,205.35,2026-01-22,Débito automático,1,3
PAG-0007394,PAR-005335,CLI-05011,215.46,2026-01-29,Débito automático,2,3
PAG-0007395,PAR-005335,CLI-05011,200.01,2026-02-05,Cheque,3,3
PAG-0007396,PAR-005336,CLI-05336,19337.59,2026-02-07,Transferencia,1,2
PAG-0007397,PAR-005336,CLI-05336,19774.13,2026-02-14,Cheque,2,2
PAG-0007398,PAR-005337,CLI-05337,16773.92,2026-02-18,Transferencia,1,2
PAG-0007399,PAR-005337,CLI-05337,16645.21,2026-02-25,Transferencia,2,2
PAG-0007400,PAR-005338,CLI-05205,38264.97,2024-05-26,Transferencia,1,1
PAG-0007401,PAR-005339,CLI-05339,18456.35,2025-10-04,Transferencia,1,2
PAG-0007402,PAR-005339,CLI-05339,18791.42,2025-10-11,Transferencia,2,2
PAG-0007403,PAR-005340,CLI-05340,40960.67,2025-06-19,Cheque,1,1
PAG-0007404,PAR-005341,CLI-07695,16689.9,2023-10-22,Cheque,1,1
PAG-0007405,PAR-005342,CLI-05342,44909.65,2025-01-21,Cheque,1,1
PAG-0007406,PAR-005343,CLI-05343,37529.05,2026-03-10,Débito automático,1,1
PAG-0007407,PAR-005344,CLI-05344,45525.13,2024-06-13,Débito automático,1,1
PAG-0007408,PAR-005345,CLI-04779,3427.7,2025-08-10,Transferencia,1,3
PAG-0007409,PAR-005345,CLI-04779,3410.84,2025-08-17,Cheque,2,3
PAG-0007410,PAR-005345,CLI-04779,3306.02,2025-08-24,Transferencia,3,3
PAG-0007411,PAR-005346,CLI-05346,37163.45,2023-11-25,Cheque,1,1
PAG-0007412,PAR-005347,CLI-05347,100701.35,2025-12-30,Cheque,1,1
PAG-0007413,PAR-005348,CLI-05348,28445.12,2026-04-04,Cheque,1,1
PAG-0007414,PAR-005349,CLI-05349,27083.53,2024-08-04,Cheque,1,1
PAG-0007415,PAR-005350,CLI-05350,22213.23,2025-07-03,Transferencia,1,2
PAG-0007416,PAR-005350,CLI-05350,22215.79,2025-07-10,Transferencia,2,2
PAG-0007417,PAR-005351,CLI-03437,20282.12,2026-04-20,Transferencia,1,2
PAG-0007418,PAR-005351,CLI-03437,19535.53,2026-04-27,Cheque,2,2
PAG-0007419,PAR-005352,CLI-05352,669.65,2025-06-22,Cheque,1,1
PAG-0007420,PAR-005353,CLI-05353,34138.92,2025-06-07,Cheque,1,1
PAG-0007421,PAR-005354,CLI-05354,25145.22,2025-11-04,Cheque,1,1
PAG-0007422,PAR-005355,CLI-05355,55366.05,2025-10-03,Cheque,1,1
PAG-0007423,PAR-005356,CLI-05356,6894.9,2025-01-16,Transferencia,1,3
PAG-0007424,PAR-005356,CLI-05356,7348.51,2025-01-23,Transferencia,2,3
PAG-0007425,PAR-005356,CLI-05356,7511.41,2025-01-30,Débito automático,3,3
PAG-0007426,PAR-005357,CLI-05357,42679.94,2026-02-17,Cheque,1,1
PAG-0007427,PAR-005358,CLI-05358,45035.48,2025-12-04,Débito automático,1,1
PAG-0007428,PAR-005359,CLI-03983,22691.86,2025-12-27,Débito automático,1,1
PAG-0007429,PAR-005360,CLI-05360,21573.84,2023-12-10,Débito automático,1,1
PAG-0007430,PAR-005361,CLI-05361,55004.77,2023-10-03,Transferencia,1,1
PAG-0007431,PAR-005362,CLI-05362,45095.77,2024-01-26,Débito automático,1,1
PAG-0007432,PAR-005363,CLI-05363,37654.26,2025-04-21,Transferencia,1,1
PAG-0007433,PAR-005364,CLI-05364,9399.45,2024-11-12,Cheque,1,3
PAG-0007434,PAR-005364,CLI-05364,9032.56,2024-11-19,Débito automático,2,3
PAG-0007435,PAR-005364,CLI-05364,8984.63,2024-11-26,Débito automático,3,3
PAG-0007436,PAR-005365,CLI-05365,48435.13,2025-12-08,Cheque,1,1
PAG-0007437,PAR-005366,CLI-05366,86171.35,2025-10-14,Cheque,1,1
PAG-0007438,PAR-005367,CLI-05367,27771.31,2023-10-19,Débito automático,1,1
PAG-0007439,PAR-005368,CLI-05368,27603.76,2025-06-20,Débito automático,1,1
PAG-0007440,PAR-005369,CLI-03013,49321.64,2024-10-12,Cheque,1,1
PAG-0007441,PAR-005370,CLI-05370,3702.44,2025-02-18,Cheque,1,1
PAG-0007442,PAR-005371,CLI-05371,48858.94,2024-02-29,Cheque,1,1
PAG-0007443,PAR-005372,CLI-05372,36558.87,2026-05-13,Transferencia,1,1
PAG-0007444,PAR-005373,CLI-05373,113283.58,2025-01-27,Débito automático,1,1
PAG-0007445,PAR-005374,CLI-05374,24293.16,2024-02-26,Débito automático,1,1
PAG-0007446,PAR-005375,CLI-05375,70662.93,2024-03-06,Transferencia,1,1
PAG-0007447,PAR-005376,CLI-05376,10245.57,2025-02-14,Cheque,1,2
PAG-0007448,PAR-005376,CLI-05376,10728.3,2025-02-21,Cheque,2,2
PAG-0007449,PAR-005377,CLI-05377,127931.77,2024-09-25,Cheque,1,1
PAG-0007450,PAR-005378,CLI-00058,21950.49,2024-09-16,Cheque,1,2
PAG-0007451,PAR-005378,CLI-00058,22344.39,2024-09-23,Transferencia,2,2
PAG-0007452,PAR-005379,CLI-05379,33774.25,2025-07-15,Transferencia,1,1
PAG-0007453,PAR-005380,CLI-05380,27891.06,2024-06-07,Transferencia,1,2
PAG-0007454,PAR-005380,CLI-05380,26482.77,2024-06-14,Transferencia,2,2
PAG-0007455,PAR-005381,CLI-05381,27150.87,2025-04-20,Transferencia,1,1
PAG-0007456,PAR-005382,CLI-05382,29829.14,2025-10-22,Débito automático,1,2
PAG-0007457,PAR-005382,CLI-05382,29152.25,2025-10-29,Débito automático,2,2
PAG-0007458,PAR-005383,CLI-05383,20153.89,2026-01-08,Débito automático,1,1
PAG-0007459,PAR-005384,CLI-05384,44253.47,2024-08-24,Débito automático,1,1
PAG-0007460,PAR-005385,CLI-09699,65433.8,2023-12-05,Transferencia,1,1
PAG-0007461,PAR-005386,CLI-05386,9143.82,2026-03-08,Cheque,1,2
PAG-0007462,PAR-005386,CLI-05386,8748.23,2026-03-15,Transferencia,2,2
PAG-0007463,PAR-005387,CLI-05387,1543.72,2024-07-24,Cheque,1,2
PAG-0007464,PAR-005387,CLI-05387,1662.37,2024-07-31,Cheque,2,2
PAG-0007465,PAR-005388,CLI-05388,14605.35,2024-05-23,Débito automático,1,2
PAG-0007466,PAR-005388,CLI-05388,15727.22,2024-05-30,Cheque,2,2
PAG-0007467,PAR-005389,CLI-01525,21393.7,2023-11-11,Transferencia,1,3
PAG-0007468,PAR-005389,CLI-01525,19828.28,2023-11-18,Transferencia,2,3
PAG-0007469,PAR-005389,CLI-01525,19884.18,2023-11-25,Cheque,3,3
PAG-0007470,PAR-005390,CLI-04695,45213.57,2026-03-16,Débito automático,1,1
PAG-0007471,PAR-005391,CLI-05391,54303.92,2025-05-07,Transferencia,1,2
PAG-0007472,PAR-005391,CLI-05391,50372.61,2025-05-14,Transferencia,2,2
PAG-0007473,PAR-005392,CLI-05392,38614.63,2023-07-18,Transferencia,1,1
PAG-0007474,PAR-005393,CLI-05393,23630.32,2025-12-30,Débito automático,1,1
PAG-0007475,PAR-005394,CLI-05394,3739.92,2026-05-15,Cheque,1,1
PAG-0007476,PAR-005395,CLI-05395,29957.1,2024-12-11,Cheque,1,1
PAG-0007477,PAR-005396,CLI-05608,16681.48,2026-04-20,Transferencia,1,3
PAG-0007478,PAR-005396,CLI-05608,17937.05,2026-04-27,Cheque,2,3
PAG-0007479,PAR-005396,CLI-05608,17965.03,2026-05-04,Débito automático,3,3
PAG-0007480,PAR-005397,CLI-05397,38213.34,2026-02-18,Cheque,1,1
PAG-0007481,PAR-005398,CLI-05398,40543.18,2026-04-07,Cheque,1,1
PAG-0007482,PAR-005399,CLI-05399,32767.92,2025-09-24,Transferencia,1,1
PAG-0007483,PAR-005400,CLI-05400,44841.37,2024-01-01,Transferencia,1,1
PAG-0007484,PAR-005401,CLI-05401,2913.05,2025-12-26,Débito automático,1,1
PAG-0007485,PAR-005402,CLI-05402,31515.86,2025-03-28,Transferencia,1,1
PAG-0007486,PAR-005403,CLI-05403,25013.24,2025-03-30,Transferencia,1,1
PAG-0007487,PAR-005404,CLI-05404,41658.89,2023-06-16,Transferencia,1,1
PAG-0007488,PAR-005405,CLI-05405,50404.3,2025-01-31,Débito automático,1,1
PAG-0007489,PAR-005406,CLI-05406,16112.66,2023-07-07,Débito automático,1,2
PAG-0007490,PAR-005406,CLI-05406,16584.7,2023-07-14,Débito automático,2,2
PAG-0007491,PAR-005407,CLI-05407,6658.25,2025-11-15,Transferencia,1,1
PAG-0007492,PAR-005408,CLI-05408,16050.12,2025-06-11,Transferencia,1,2
PAG-0007493,PAR-005408,CLI-05408,16415.84,2025-06-18,Transferencia,2,2
PAG-0007494,PAR-005409,CLI-05409,43262.17,2026-01-05,Transferencia,1,2
PAG-0007495,PAR-005409,CLI-05409,42226.51,2026-01-12,Cheque,2,2
PAG-0007496,PAR-005410,CLI-05410,40912.34,2024-03-06,Débito automático,1,1
PAG-0007497,PAR-005411,CLI-05411,41821.38,2026-03-21,Cheque,1,1
PAG-0007498,PAR-005412,CLI-05412,44987.75,2024-05-02,Cheque,1,1
PAG-0007499,PAR-005413,CLI-05413,37827.02,2025-06-05,Débito automático,1,1
PAG-0007500,PAR-005414,CLI-05414,30462.18,2025-11-04,Cheque,1,1
PAG-0007501,PAR-005415,CLI-05415,31047.41,2025-08-27,Débito automático,1,1
PAG-0007502,PAR-005416,CLI-05416,9103.62,2023-12-21,Transferencia,1,3
PAG-0007503,PAR-005416,CLI-05416,8752.24,2023-12-28,Débito automático,2,3
PAG-0007504,PAR-005416,CLI-05416,8847.8,2024-01-04,Cheque,3,3
PAG-0007505,PAR-005417,CLI-05417,4687.43,2024-12-05,Cheque,1,1
PAG-0007506,PAR-005418,CLI-05418,8528.61,2025-03-17,Transferencia,1,3
PAG-0007507,PAR-005418,CLI-05418,8639.97,2025-03-24,Transferencia,2,3
PAG-0007508,PAR-005418,CLI-05418,8048.31,2025-03-31,Débito automático,3,3
PAG-0007509,PAR-005419,CLI-05500,12371.3,2023-12-09,Débito automático,1,3
PAG-0007510,PAR-005419,CLI-05500,11551.87,2023-12-16,Transferencia,2,3
PAG-0007511,PAR-005419,CLI-05500,12320.16,2023-12-23,Transferencia,3,3
PAG-0007512,PAR-005420,CLI-05420,23106.24,2025-03-28,Débito automático,1,2
PAG-0007513,PAR-005420,CLI-05420,21913.02,2025-04-04,Débito automático,2,2
PAG-0007514,PAR-005421,CLI-05421,26095.67,2026-02-05,Débito automático,1,1
PAG-0007515,PAR-005422,CLI-05422,66968.18,2025-11-23,Cheque,1,1
PAG-0007516,PAR-005423,CLI-05423,8637.3,2025-10-04,Transferencia,1,1
PAG-0007517,PAR-005424,CLI-05424,42762.61,2024-10-10,Débito automático,1,2
