id_indicador,id_parte,tipo_alerta,score_fraude,descripcion,fecha_deteccion,revisado,confirmado_fraude
FRD-001136,PAR-005689,Denunciante ≠ receptor de pago,80,Alerta automática: Denunciante ≠ receptor de pago,2025-01-25,True,False
FRD-001137,PAR-005702,Denunciante ≠ receptor de pago,76,Alerta automática: Denunciante ≠ receptor de pago,2024-01-01,False,False
FRD-001138,PAR-005704,Denunciante ≠ receptor de pago,70,Alerta automática: Denunciante ≠ receptor de pago,2024-06-29,True,False
FRD-001139,PAR-005706,Denunciante ≠ receptor de pago,91,Alerta automática: Denunciante ≠ receptor de pago,2024-06-29,False,False
FRD-001140,PAR-005707,Denunciante ≠ receptor de pago,85,Alerta automática: Denunciante ≠ receptor de pago,2024-09-27,False,False
FRD-001141,PAR-005712,Perito con alta tasa de aprobación,59,Alerta automática: Perito con alta tasa de aprobación,2025-11-21,False,False
FRD-001142,PAR-005719,Denunciante ≠ receptor de pago,79,Alerta automática: Denunciante ≠ receptor de pago,2025-11-21,False,False
FRD-001143,PAR-005720,Denunciante ≠ receptor de pago,70,Alerta automática: Denunciante ≠ receptor de pago,2025-10-22,True,False
FRD-001144,PAR-005721,Denunciante ≠ receptor de pago,79,Alerta automática: Denunciante ≠ receptor de pago,2024-01-31,False,False
FRD-001145,PAR-005724,Monto reclamado supera suma garantizada,71,Alerta automática: Monto reclamado supera suma garantizada,2026-03-21,False,False
FRD-001146,PAR-005731,Denunciante ≠ receptor de pago,73,Alerta automática: Denunciante ≠ receptor de pago,2023-12-02,False,False
FRD-001147,PAR-005733,Denunciante ≠ receptor de pago,63,Alerta automática: Denunciante ≠ receptor de pago,2025-02-24,True,False
FRD-001148,PAR-005737,Denunciante ≠ receptor de pago,85,Alerta automática: Denunciante ≠ receptor de pago,2024-05-30,False,False
FRD-001149,PAR-005738,Denunciante ≠ receptor de pago,88,Alerta automática: Denunciante ≠ receptor de pago,2023-07-05,False,False
FRD-001150,PAR-005744,Denunciante ≠ receptor de pago,92,Alerta automática: Denunciante ≠ receptor de pago,2024-11-26,True,False
FRD-001151,PAR-005746,Denunciante ≠ receptor de pago,70,Alerta automática: Denunciante ≠ receptor de pago,2023-10-03,False,False
FRD-001152,PAR-005750,Denunciante ≠ receptor de pago,66,Alerta automática: Denunciante ≠ receptor de pago,2024-03-31,False,False
FRD-001153,PAR-005751,Perito con alta tasa de aprobación,51,Alerta automática: Perito con alta tasa de aprobación,2024-03-31,True,False
FRD-001154,PAR-005754,Denunciante ≠ receptor de pago,79,Alerta automática: Denunciante ≠ receptor de pago,2025-10-22,False,False
FRD-001155,PAR-005755,Denunciante ≠ receptor de pago,64,Alerta automática: Denunciante ≠ receptor de pago,2024-06-29,False,True
FRD-001156,PAR-005758,Denunciante ≠ receptor de pago,86,Alerta automática: Denunciante ≠ receptor de pago,2024-10-27,False,True
FRD-001157,PAR-005758,Denunciante ≠ receptor de pago,76,Alerta automática: Denunciante ≠ receptor de pago,2024-10-27,False,True
FRD-001158,PAR-005764,Denunciante ≠ receptor de pago,92,Alerta automática: Denunciante ≠ receptor de pago,2025-10-22,True,False
FRD-001159,PAR-005769,Denunciante ≠ receptor de pago,67,Alerta automática: Denunciante ≠ receptor de pago,2025-09-22,False,False
FRD-001160,PAR-005786,Denunciante ≠ receptor de pago,86,Alerta automática: Denunciante ≠ receptor de pago,2025-09-22,False,False
FRD-001161,PAR-005787,Denunciante ≠ receptor de pago,71,Alerta automática: Denunciante ≠ receptor de pago,2024-03-01,True,True
FRD-001162,PAR-005792,Múltiples partes en corto período,58,Alerta automática: Múltiples partes en corto período,2024-01-01,False,False
FRD-001163,PAR-005796,Siniestro en póliza reciente (< 3 meses),56,Alerta automática: Siniestro en póliza reciente (< 3 meses),2025-08-23,True,False
FRD-001164,PAR-005800,Denunciante ≠ receptor de pago,65,Alerta automática: Denunciante ≠ receptor de pago,2025-12-21,True,False
FRD-001165,PAR-005806,Denunciante ≠ receptor de pago,91,Alerta automática: Denunciante ≠ receptor de pago,2026-02-19,False,False
FRD-001166,PAR-005807,Perito con alta tasa de aprobación,77,Alerta automática: Perito con alta tasa de aprobación,2025-04-25,False,False
FRD-001167,PAR-005811,Monto reclamado supera suma garantizada,66,Alerta automática: Monto reclamado supera suma garantizada,2024-10-27,False,False
FRD-001168,PAR-005823,Denunciante ≠ receptor de pago,66,Alerta automática: Denunciante ≠ receptor de pago,2024-12-26,False,False
FRD-001169,PAR-005830,Denunciante ≠ receptor de pago,76,Alerta automática: Denunciante ≠ receptor de pago,2023-11-02,False,False
FRD-001170,PAR-005831,Denunciante ≠ receptor de pago,89,Alerta automática: Denunciante ≠ receptor de pago,2025-09-22,False,False
FRD-001171,PAR-005833,Denunciante ≠ receptor de pago,73,Alerta automática: Denunciante ≠ receptor de pago,2025-11-21,True,False
FRD-001172,PAR-005834,Denunciante ≠ receptor de pago,73,Alerta automática: Denunciante ≠ receptor de pago,2024-12-26,False,True
FRD-001173,PAR-005839,Receptor de pago sin relación con la póliza,50,Alerta automática: Receptor de pago sin relación con la póliza,2024-04-30,False,False
FRD-001174,PAR-005854,Receptor de pago sin relación con la póliza,54,Alerta automática: Receptor de pago sin relación con la póliza,2025-01-25,False,False
FRD-001175,PAR-005858,Siniestro en póliza reciente (< 3 meses),66,Alerta automática: Siniestro en póliza reciente (< 3 meses),2026-02-19,True,False
FRD-001176,PAR-005861,Siniestro en póliza reciente (< 3 meses),65,Alerta automática: Siniestro en póliza reciente (< 3 meses),2025-09-22,False,True
FRD-001177,PAR-005864,Parte reportado justo antes del vencimiento,78,Alerta automática: Parte reportado justo antes del vencimiento,2026-01-20,False,True
FRD-001178,PAR-005871,Denunciante ≠ receptor de pago,73,Alerta automática: Denunciante ≠ receptor de pago,2025-11-21,False,True
FRD-001179,PAR-005872,Denunciante ≠ receptor de pago,94,Alerta automática: Denunciante ≠ receptor de pago,2023-10-03,False,False
FRD-001180,PAR-005877,Denunciante ≠ receptor de pago,78,Alerta automática: Denunciante ≠ receptor de pago,2024-06-29,True,False
FRD-001181,PAR-005880,Denunciante ≠ receptor de pago,95,Alerta automática: Denunciante ≠ receptor de pago,2024-01-31,False,False
FRD-001182,PAR-005884,Denunciante ≠ receptor de pago,78,Alerta automática: Denunciante ≠ receptor de pago,2024-11-26,False,False
FRD-001183,PAR-005890,Denunciante ≠ receptor de pago,90,Alerta automática: Denunciante ≠ receptor de pago,2025-10-22,False,False
FRD-001184,PAR-005892,Denunciante ≠ receptor de pago,67,Alerta automática: Denunciante ≠ receptor de pago,2024-07-29,True,False
FRD-001185,PAR-005892,Múltiples partes en corto período,57,Alerta automática: Múltiples partes en corto período,2024-07-29,False,False
FRD-001186,PAR-005893,Denunciante ≠ receptor de pago,76,Alerta automática: Denunciante ≠ receptor de pago,2024-05-30,True,False
FRD-001187,PAR-005896,Denunciante ≠ receptor de pago,90,Alerta automática: Denunciante ≠ receptor de pago,2024-04-30,False,False
FRD-001188,PAR-005897,Denunciante ≠ receptor de pago,93,Alerta automática: Denunciante ≠ receptor de pago,2026-01-20,False,True
FRD-001189,PAR-005898,Denunciante ≠ receptor de pago,67,Alerta automática: Denunciante ≠ receptor de pago,2025-05-25,True,False
FRD-001190,PAR-005902,Denunciante ≠ receptor de pago,75,Alerta automática: Denunciante ≠ receptor de pago,2025-01-25,True,False
FRD-001191,PAR-005903,Denunciante ≠ receptor de pago,79,Alerta automática: Denunciante ≠ receptor de pago,2023-06-05,False,False
FRD-001192,PAR-005910,Denunciante ≠ receptor de pago,89,Alerta automática: Denunciante ≠ receptor de pago,2024-04-30,True,False
FRD-001193,PAR-005914,Denunciante ≠ receptor de pago,64,Alerta automática: Denunciante ≠ receptor de pago,2024-05-30,False,False
FRD-001194,PAR-005921,Denunciante ≠ receptor de pago,65,Alerta automática: Denunciante ≠ receptor de pago,2024-08-28,False,False
FRD-001195,PAR-005922,Denunciante ≠ receptor de pago,87,Alerta automática: Denunciante ≠ receptor de pago,2025-09-22,False,False
FRD-001196,PAR-005930,Perito con alta tasa de aprobación,63,Alerta automática: Perito con alta tasa de aprobación,2024-04-30,True,False
FRD-001197,PAR-005932,Denunciante ≠ receptor de pago,78,Alerta automática: Denunciante ≠ receptor de pago,2023-10-03,False,False
FRD-001198,PAR-005936,Denunciante ≠ receptor de pago,93,Alerta automática: Denunciante ≠ receptor de pago,2023-08-04,True,False
FRD-001199,PAR-005940,Denunciante ≠ receptor de pago,81,Alerta automática: Denunciante ≠ receptor de pago,2024-01-01,False,False
FRD-001200,PAR-005943,Denunciante ≠ receptor de pago,83,Alerta automática: Denunciante ≠ receptor de pago,2025-01-25,False,True
FRD-001201,PAR-005950,Denunciante ≠ receptor de pago,76,Alerta automática: Denunciante ≠ receptor de pago,2024-01-01,False,False
FRD-001202,PAR-005955,Denunciante ≠ receptor de pago,83,Alerta automática: Denunciante ≠ receptor de pago,2024-11-26,False,False
FRD-001203,PAR-005960,Denunciante ≠ receptor de pago,69,Alerta automática: Denunciante ≠ receptor de pago,2023-09-03,False,False
FRD-001204,PAR-005967,Parte reportado justo antes del vencimiento,54,Alerta automática: Parte reportado justo antes del vencimiento,2023-07-05,False,False
FRD-001205,PAR-005968,Denunciante ≠ receptor de pago,72,Alerta automática: Denunciante ≠ receptor de pago,2023-11-02,True,False
FRD-001206,PAR-005971,Denunciante ≠ receptor de pago,75,Alerta automática: Denunciante ≠ receptor de pago,2025-11-21,False,False
FRD-001207,PAR-005972,Denunciante ≠ receptor de pago,50,Alerta automática: Denunciante ≠ receptor de pago,2026-01-20,False,False
FRD-001208,PAR-005976,Denunciante ≠ receptor de pago,75,Alerta automática: Denunciante ≠ receptor de pago,2024-11-26,True,False
FRD-001209,PAR-005996,Denunciante ≠ receptor de pago,64,Alerta automática: Denunciante ≠ receptor de pago,2025-04-25,False,False
FRD-001210,PAR-006003,Denunciante ≠ receptor de pago,65,Alerta automática: Denunciante ≠ receptor de pago,2025-12-21,False,False
FRD-001211,PAR-006005,Denunciante ≠ receptor de pago,74,Alerta automática: Denunciante ≠ receptor de pago,2026-02-19,True,False
FRD-001212,PAR-006012,Denunciante ≠ receptor de pago,61,Alerta automática: Denunciante ≠ receptor de pago,2025-06-24,True,False
FRD-001213,PAR-006013,Denunciante ≠ receptor de pago,72,Alerta automática: Denunciante ≠ receptor de pago,2026-02-19,True,True
FRD-001214,PAR-006018,Múltiples partes en corto período,72,Alerta automática: Múltiples partes en corto período,2025-10-22,False,False
FRD-001215,PAR-006020,Denunciante ≠ receptor de pago,62,Alerta automática: Denunciante ≠ receptor de pago,2024-05-30,False,False
FRD-001216,PAR-006040,Denunciante ≠ receptor de pago,73,Alerta automática: Denunciante ≠ receptor de pago,2025-11-21,False,False
FRD-001217,PAR-006043,Denunciante ≠ receptor de pago,93,Alerta automática: Denunciante ≠ receptor de pago,2025-04-25,True,False
FRD-001218,PAR-006045,Denunciante ≠ receptor de pago,79,Alerta automática: Denunciante ≠ receptor de pago,2025-01-25,False,False
FRD-001219,PAR-006053,Denunciante ≠ receptor de pago,87,Alerta automática: Denunciante ≠ receptor de pago,2026-02-19,False,False
FRD-001220,PAR-006057,Perito con alta tasa de aprobación,72,Alerta automática: Perito con alta tasa de aprobación,2023-07-05,False,True
FRD-001221,PAR-006062,Denunciante ≠ receptor de pago,77,Alerta automática: Denunciante ≠ receptor de pago,2025-03-26,False,False
FRD-001222,PAR-006063,Denunciante ≠ receptor de pago,95,Alerta automática: Denunciante ≠ receptor de pago,2024-12-26,False,True
FRD-001223,PAR-006078,Denunciante ≠ receptor de pago,91,Alerta automática: Denunciante ≠ receptor de pago,2024-01-01,False,False
FRD-001224,PAR-006082,Monto reclamado supera suma garantizada,58,Alerta automática: Monto reclamado supera suma garantizada,2025-05-25,True,False
FRD-001225,PAR-006083,Perito con alta tasa de aprobación,76,Alerta automática: Perito con alta tasa de aprobación,2024-08-28,False,False
FRD-001226,PAR-006087,Denunciante ≠ receptor de pago,73,Alerta automática: Denunciante ≠ receptor de pago,2024-08-28,True,False
FRD-001227,PAR-006089,Denunciante ≠ receptor de pago,65,Alerta automática: Denunciante ≠ receptor de pago,2024-11-26,False,False
FRD-001228,PAR-006101,Denunciante ≠ receptor de pago,76,Alerta automática: Denunciante ≠ receptor de pago,2025-05-25,False,False
FRD-001229,PAR-006105,Monto reclamado supera suma garantizada,56,Alerta automática: Monto reclamado supera suma garantizada,2025-10-22,False,False
FRD-001230,PAR-006119,Denunciante ≠ receptor de pago,63,Alerta automática: Denunciante ≠ receptor de pago,2024-03-31,True,False
FRD-001231,PAR-006121,Siniestro en póliza reciente (< 3 meses),56,Alerta automática: Siniestro en póliza reciente (< 3 meses),2024-03-01,False,True
FRD-001232,PAR-006131,Denunciante ≠ receptor de pago,94,Alerta automática: Denunciante ≠ receptor de pago,2024-04-30,False,False
FRD-001233,PAR-006134,Denunciante ≠ receptor de pago,69,Alerta automática: Denunciante ≠ receptor de pago,2024-06-29,False,False
FRD-001234,PAR-006140,Denunciante ≠ receptor de pago,82,Alerta automática: Denunciante ≠ receptor de pago,2026-02-19,True,False
FRD-001235,PAR-006156,Parte reportado justo antes del vencimiento,58,Alerta automática: Parte reportado justo antes del vencimiento,2026-02-19,True,False
FRD-001236,PAR-006164,Denunciante ≠ receptor de pago,68,Alerta automática: Denunciante ≠ receptor de pago,2026-01-20,False,False
FRD-001237,PAR-006165,Receptor de pago sin relación con la póliza,67,Alerta automática: Receptor de pago sin relación con la póliza,2025-05-25,True,False
FRD-001238,PAR-006167,Denunciante ≠ receptor de pago,88,Alerta automática: Denunciante ≠ receptor de pago,2025-01-25,True,False
FRD-001239,PAR-006168,Denunciante ≠ receptor de pago,77,Alerta automática: Denunciante ≠ receptor de pago,2025-08-23,False,False
FRD-001240,PAR-006172,Denunciante ≠ receptor de pago,82,Alerta automática: Denunciante ≠ receptor de pago,2025-04-25,False,True
FRD-001241,PAR-006184,Denunciante ≠ receptor de pago,94,Alerta automática: Denunciante ≠ receptor de pago,2025-11-21,False,False
FRD-001242,PAR-006192,Denunciante ≠ receptor de pago,73,Alerta automática: Denunciante ≠ receptor de pago,2023-08-04,True,False
FRD-001243,PAR-006205,Denunciante ≠ receptor de pago,64,Alerta automática: Denunciante ≠ receptor de pago,2024-04-30,False,False
FRD-001244,PAR-006207,Denunciante ≠ receptor de pago,90,Alerta automática: Denunciante ≠ receptor de pago,2026-01-20,False,False
FRD-001245,PAR-006214,Denunciante ≠ receptor de pago,92,Alerta automática: Denunciante ≠ receptor de pago,2026-02-19,False,False
FRD-001246,PAR-006227,Denunciante ≠ receptor de pago,74,Alerta automática: Denunciante ≠ receptor de pago,2025-09-22,False,False
FRD-001247,PAR-006229,Denunciante ≠ receptor de pago,78,Alerta automática: Denunciante ≠ receptor de pago,2025-03-26,False,False
FRD-001248,PAR-006229,Siniestro en póliza reciente (< 3 meses),76,Alerta automática: Siniestro en póliza reciente (< 3 meses),2025-03-26,False,False
FRD-001249,PAR-006231,Denunciante ≠ receptor de pago,63,Alerta automática: Denunciante ≠ receptor de pago,2024-07-29,False,True
FRD-001250,PAR-006248,Perito con alta tasa de aprobación,51,Alerta automática: Perito con alta tasa de aprobación,2025-10-22,False,False
FRD-001251,PAR-006258,Parte reportado justo antes del vencimiento,68,Alerta automática: Parte reportado justo antes del vencimiento,2025-05-25,False,False
FRD-001252,PAR-006260,Monto reclamado supera suma garantizada,66,Alerta automática: Monto reclamado supera suma garantizada,2025-08-23,False,False
FRD-001253,PAR-006282,Denunciante ≠ receptor de pago,77,Alerta automática: Denunciante ≠ receptor de pago,2024-04-30,True,False
