id_poliza,id_cliente,id_agente,id_objeto_asegurado,id_asegurado,tipo_seguro,cobertura,tipo_poliza,canal_venta,fecha_alta,vigencia_desde,vigencia_hasta,prima_mensual,prima_total,estado,numero_polizas_cliente,meses_desde_inicio,customer_lifetime_value
POL-005527,CLI-05527,AGE-0076,OBJ-005527,CLI-05527,Automóvil,Extendida,Corporate Auto,Agente,2017-11-10,2017-11-10,2018-11-10,9500.0,114000.0,Activa,1,57,3732.35
POL-005528,CLI-05528,AGE-0004,OBJ-005528,CLI-05528,Automóvil,Extendida,Personal Auto,Web,2011-01-21,2011-01-21,2012-01-21,7600.0,91200.0,Activa,2,73,8750.64
POL-005529,CLI-05529,AGE-0079,OBJ-005529,CLI-05529,Automóvil,Extendida,Personal Auto,Agente,2011-01-24,2011-01-24,2012-01-24,8900.0,106800.0,Activa,2,50,10662.63
POL-005530,CLI-05530,AGE-0033,OBJ-005530,CLI-05530,Automóvil,Extendida,Personal Auto,Sucursal,2015-08-03,2015-08-03,2016-08-02,9500.0,114000.0,Activa,1,54,3861.49
POL-005531,CLI-05531,AGE-0021,OBJ-005531,CLI-05531,Automóvil,Extendida,Personal Auto,Sucursal,2011-01-18,2011-01-18,2012-01-18,13500.0,162000.0,Baja,4,48,9807.83
POL-005532,CLI-05532,AGE-0062,OBJ-005532,CLI-05532,Automóvil,Extendida,Personal Auto,Call Center,2011-01-29,2011-01-29,2012-01-29,8300.0,99600.0,Activa,1,28,3252.83
POL-005533,CLI-05533,AGE-0025,OBJ-005533,CLI-05533,Automóvil,Básica,Personal Auto,Call Center,2021-02-06,2021-02-06,2022-02-06,7400.0,88800.0,Activa,1,68,2711.9
POL-005534,CLI-05534,AGE-0020,OBJ-005534,CLI-05534,Automóvil,Básica,Personal Auto,Agente,2023-07-10,2023-07-10,2024-07-09,6900.0,82800.0,Activa,1,92,2453.57
POL-005535,CLI-05535,AGE-0010,OBJ-005535,CLI-05535,Automóvil,Básica,Corporate Auto,Sucursal,2022-10-06,2022-10-06,2023-10-06,6400.0,76800.0,Activa,2,63,11228.29
POL-005536,CLI-05536,AGE-0013,OBJ-005536,CLI-05536,Automóvil,Básica,Personal Auto,Sucursal,2011-01-17,2011-01-17,2012-01-17,11400.0,136800.0,Activa,2,62,23020.89
POL-005537,CLI-05537,AGE-0033,OBJ-005537,CLI-05537,Automóvil,Básica,Personal Auto,Agente,2011-01-21,2011-01-21,2012-01-21,6300.0,75600.0,Activa,1,48,2458.45
POL-005538,CLI-05538,AGE-0080,OBJ-005538,CLI-05538,Automóvil,Extendida,Special Auto,Sucursal,2011-01-15,2011-01-15,2012-01-15,9400.0,112800.0,Baja,2,81,11160.08
POL-005539,CLI-05539,AGE-0060,OBJ-005539,CLI-05539,Automóvil,Premium,Personal Auto,Call Center,2019-12-23,2019-12-23,2020-12-22,11300.0,135600.0,Activa,2,64,13118.74
POL-005540,CLI-05540,AGE-0029,OBJ-005540,CLI-05540,Automóvil,Extendida,Personal Auto,Sucursal,2020-06-22,2020-06-22,2021-06-22,7900.0,94800.0,Activa,5,42,6120.19
POL-005541,CLI-05541,AGE-0048,OBJ-005541,CLI-05541,Automóvil,Premium,Personal Auto,Agente,2011-02-14,2011-02-14,2012-02-14,18100.0,217200.0,Activa,3,51,13881.04
POL-005542,CLI-05542,AGE-0018,OBJ-005542,CLI-05542,Automóvil,Básica,Personal Auto,Agente,2011-01-30,2011-01-30,2012-01-30,6400.0,76800.0,Activa,3,84,4787.47
POL-005543,CLI-05543,AGE-0067,OBJ-005543,CLI-05543,Automóvil,Básica,Personal Auto,Sucursal,2020-05-28,2020-05-28,2021-05-28,10300.0,123600.0,Activa,5,94,8177.05
POL-005544,CLI-05544,AGE-0001,OBJ-005544,CLI-05544,Automóvil,Extendida,Personal Auto,Call Center,2014-03-16,2014-03-16,2015-03-16,8200.0,98400.0,Activa,1,4,3309.25
POL-005545,CLI-05545,AGE-0061,OBJ-005545,CLI-05545,Automóvil,Extendida,Personal Auto,Call Center,2011-02-27,2011-02-27,2012-02-27,13900.0,166800.0,Activa,2,56,14635.45
POL-005546,CLI-05546,AGE-0027,OBJ-005546,CLI-05546,Automóvil,Extendida,Personal Auto,Agente,2019-03-21,2019-03-21,2020-03-20,7600.0,91200.0,Activa,3,14,5120.62
POL-005547,CLI-05547,AGE-0029,OBJ-005547,CLI-05547,Automóvil,Premium,Personal Auto,Agente,2017-01-26,2017-01-26,2018-01-26,16000.0,192000.0,Activa,2,45,19253.03
POL-005548,CLI-05548,AGE-0067,OBJ-005548,CLI-05548,Automóvil,Extendida,Personal Auto,Call Center,2011-02-16,2011-02-16,2012-02-16,8200.0,98400.0,Activa,3,95,6646.75
POL-005549,CLI-05549,AGE-0054,OBJ-005549,CLI-05549,Automóvil,Básica,Personal Auto,Agente,2016-05-28,2016-05-28,2017-05-28,7400.0,88800.0,Activa,2,23,8742.47
POL-005550,CLI-05550,AGE-0066,OBJ-005550,CLI-05550,Automóvil,Extendida,Personal Auto,Call Center,2023-11-07,2023-11-07,2024-11-06,12200.0,146400.0,Activa,5,73,8467.37
POL-005551,CLI-05551,AGE-0008,OBJ-005551,CLI-05551,Automóvil,Extendida,Personal Auto,Sucursal,2011-02-22,2011-02-22,2012-02-22,8600.0,103200.0,Activa,3,88,6992.53
POL-005552,CLI-05552,AGE-0018,OBJ-005552,CLI-05552,Automóvil,Básica,Personal Auto,Agente,2011-02-22,2011-02-22,2012-02-22,11200.0,134400.0,Baja,2,24,13037.03
POL-005553,CLI-05553,AGE-0059,OBJ-005553,CLI-05553,Automóvil,Extendida,Corporate Auto,Agente,2011-01-25,2011-01-25,2012-01-25,13800.0,165600.0,Activa,8,70,10883.79
POL-005554,CLI-05554,AGE-0033,OBJ-005554,CLI-05554,Automóvil,Premium,Personal Auto,Agente,2011-02-24,2011-02-24,2012-02-24,11600.0,139200.0,Activa,5,36,9114.28
POL-005555,CLI-05555,AGE-0073,OBJ-005555,CLI-05555,Automóvil,Premium,Personal Auto,Agente,2011-01-23,2011-01-23,2012-01-23,25300.0,303600.0,Activa,2,75,30442.54
POL-005556,CLI-05556,AGE-0014,OBJ-005556,CLI-05556,Automóvil,Básica,Personal Auto,Agente,2011-01-31,2011-01-31,2012-01-31,6400.0,76800.0,Activa,3,44,5104.35
POL-005557,CLI-05557,AGE-0008,OBJ-005557,CLI-05557,Automóvil,Básica,Personal Auto,Sucursal,2011-02-13,2011-02-13,2012-02-13,6500.0,78000.0,Activa,1,62,2174.11
POL-005558,CLI-05558,AGE-0067,OBJ-005558,CLI-05558,Automóvil,Extendida,Personal Auto,Agente,2011-02-19,2011-02-19,2012-02-19,12500.0,150000.0,Activa,9,12,9890.21
POL-005559,CLI-05559,AGE-0029,OBJ-005559,CLI-05559,Automóvil,Premium,Personal Auto,Sucursal,2011-02-15,2011-02-15,2012-02-15,11600.0,139200.0,Activa,7,73,8719.13
POL-005560,CLI-05560,AGE-0014,OBJ-005560,CLI-05560,Automóvil,Básica,Corporate Auto,Call Center,2011-02-19,2011-02-19,2012-02-19,11200.0,134400.0,Activa,3,21,8516.75
POL-005561,CLI-05561,AGE-0074,OBJ-005561,CLI-05561,Automóvil,Extendida,Personal Auto,Call Center,2018-09-24,2018-09-24,2019-09-24,9700.0,116400.0,Activa,2,75,11606.85
POL-005562,CLI-05562,AGE-0006,OBJ-005562,CLI-05562,Automóvil,Extendida,Corporate Auto,Agente,2011-02-24,2011-02-24,2012-02-24,9600.0,115200.0,Activa,1,34,3731.5
POL-005563,CLI-05563,AGE-0010,OBJ-005563,CLI-05563,Automóvil,Extendida,Personal Auto,Agente,2011-02-28,2011-02-28,2012-02-28,8800.0,105600.0,Activa,1,8,3303.09
POL-005564,CLI-05564,AGE-0049,OBJ-005564,CLI-05564,Automóvil,Extendida,Personal Auto,Agente,2011-01-28,2011-01-28,2012-01-28,8100.0,97200.0,Baja,2,24,8888.88
POL-005565,CLI-05565,AGE-0060,OBJ-005565,CLI-05565,Automóvil,Básica,Personal Auto,Web,2011-01-28,2011-01-28,2012-01-28,7000.0,84000.0,Activa,2,98,8173.5
POL-005566,CLI-05566,AGE-0054,OBJ-005566,CLI-05566,Automóvil,Básica,Personal Auto,Sucursal,2011-01-30,2011-01-30,2012-01-30,6300.0,75600.0,Activa,3,78,4923.95
POL-005567,CLI-05567,AGE-0069,OBJ-005567,CLI-05567,Automóvil,Básica,Corporate Auto,Sucursal,2011-02-28,2011-02-28,2012-02-28,7300.0,87600.0,Activa,1,89,2823.5
POL-005568,CLI-05568,AGE-0042,OBJ-005568,CLI-05568,Automóvil,Básica,Personal Auto,Agente,2011-01-18,2011-01-18,2012-01-18,10000.0,120000.0,Activa,8,36,7824.37
POL-005569,CLI-05569,AGE-0058,OBJ-005569,CLI-05569,Automóvil,Básica,Personal Auto,Sucursal,2011-02-27,2011-02-27,2012-02-27,10500.0,126000.0,Activa,3,34,8311.85
POL-005570,CLI-05570,AGE-0065,OBJ-005570,CLI-05570,Automóvil,Básica,Corporate Auto,Agente,2012-01-06,2012-01-06,2013-01-05,6700.0,80400.0,Activa,5,56,5384.53
POL-005571,CLI-05571,AGE-0014,OBJ-005571,CLI-05571,Automóvil,Extendida,Personal Auto,Sucursal,2011-04-23,2011-04-23,2012-04-22,9900.0,118800.0,Activa,1,24,3978.67
POL-005572,CLI-05572,AGE-0078,OBJ-005572,CLI-05572,Automóvil,Extendida,Personal Auto,Agente,2011-01-24,2011-01-24,2012-01-24,9000.0,108000.0,Activa,3,46,6237.51
POL-005573,CLI-05573,AGE-0059,OBJ-005573,CLI-05573,Automóvil,Extendida,Corporate Auto,Agente,2011-02-14,2011-02-14,2012-02-14,9200.0,110400.0,Activa,9,45,6969.88
POL-005574,CLI-05574,AGE-0069,OBJ-005574,CLI-05574,Automóvil,Básica,Personal Auto,Web,2011-01-18,2011-01-18,2012-01-18,6400.0,76800.0,Activa,8,37,5024.03
POL-005575,CLI-05575,AGE-0030,OBJ-005575,CLI-05575,Automóvil,Básica,Personal Auto,Call Center,2008-06-10,2008-06-10,2009-06-10,10400.0,124800.0,Activa,8,49,8414.08
POL-005576,CLI-05576,AGE-0005,OBJ-005576,CLI-05576,Automóvil,Básica,Special Auto,Web,2011-02-18,2011-02-18,2012-02-18,7200.0,86400.0,Baja,1,47,2801.56
POL-005577,CLI-05577,AGE-0035,OBJ-005577,CLI-05577,Automóvil,Extendida,Personal Auto,Agente,2011-02-21,2011-02-21,2012-02-21,12600.0,151200.0,Activa,1,12,5010.92
POL-005578,CLI-05578,AGE-0035,OBJ-005578,CLI-05578,Automóvil,Básica,Personal Auto,Sucursal,2011-02-16,2011-02-16,2012-02-16,6400.0,76800.0,Activa,3,88,4997.78
POL-005579,CLI-05579,AGE-0053,OBJ-005579,CLI-05579,Automóvil,Básica,Corporate Auto,Call Center,2011-02-21,2011-02-21,2012-02-21,6400.0,76800.0,Activa,1,56,2236.09
POL-005580,CLI-05580,AGE-0063,OBJ-005580,CLI-05580,Automóvil,Extendida,Corporate Auto,Agente,2011-02-13,2011-02-13,2012-02-13,13900.0,166800.0,Baja,3,57,10934.74
POL-005581,CLI-05581,AGE-0032,OBJ-005581,CLI-05581,Automóvil,Extendida,Personal Auto,Sucursal,2011-02-26,2011-02-26,2012-02-26,8300.0,99600.0,Activa,1,66,3289.13
POL-005582,CLI-05582,AGE-0011,OBJ-005582,CLI-05582,Automóvil,Básica,Personal Auto,Sucursal,2011-02-13,2011-02-13,2012-02-13,11700.0,140400.0,Baja,2,94,14014.1
POL-005583,CLI-05583,AGE-0079,OBJ-005583,CLI-05583,Automóvil,Básica,Personal Auto,Call Center,2011-02-19,2011-02-19,2012-02-19,7100.0,85200.0,Activa,3,64,5604.33
POL-005584,CLI-05584,AGE-0002,OBJ-005584,CLI-05584,Automóvil,Extendida,Personal Auto,Agente,2011-01-23,2011-01-23,2012-01-23,8800.0,105600.0,Activa,1,81,2912.24
POL-005585,CLI-05585,AGE-0017,OBJ-005585,CLI-05585,Automóvil,Básica,Corporate Auto,Agente,2011-01-26,2011-01-26,2012-01-26,7000.0,84000.0,Activa,5,46,5616.85
POL-005586,CLI-05586,AGE-0061,OBJ-005586,CLI-05586,Automóvil,Básica,Special Auto,Agente,2010-02-01,2010-02-01,2011-02-01,6200.0,74400.0,Activa,2,45,7504.69
POL-005587,CLI-05587,AGE-0054,OBJ-005587,CLI-05587,Automóvil,Extendida,Personal Auto,Call Center,2011-02-26,2011-02-26,2012-02-26,9400.0,112800.0,Baja,1,38,3746.75
POL-005588,CLI-05588,AGE-0077,OBJ-005588,CLI-05588,Automóvil,Básica,Personal Auto,Call Center,2011-02-27,2011-02-27,2012-02-27,7400.0,88800.0,Activa,1,91,2959.82
POL-005589,CLI-05589,AGE-0013,OBJ-005589,CLI-05589,Automóvil,Extendida,Personal Auto,Sucursal,2018-07-19,2018-07-19,2019-07-19,9600.0,115200.0,Activa,9,68,7725.54
POL-005590,CLI-05590,AGE-0016,OBJ-005590,CLI-05590,Automóvil,Premium,Personal Auto,Sucursal,2011-04-21,2011-04-21,2012-04-20,11200.0,134400.0,Baja,2,8,13248.64
POL-005591,CLI-05591,AGE-0067,OBJ-005591,CLI-05591,Automóvil,Básica,Personal Auto,Agente,2011-01-21,2011-01-21,2012-01-21,6800.0,81600.0,Baja,1,80,2717.78
POL-005592,CLI-05592,AGE-0012,OBJ-005592,CLI-05592,Automóvil,Básica,Corporate Auto,Call Center,2008-10-10,2008-10-10,2009-10-10,6900.0,82800.0,Activa,1,16,2734.15
POL-005593,CLI-05593,AGE-0073,OBJ-005593,CLI-05593,Automóvil,Premium,Personal Auto,Call Center,2010-05-12,2010-05-12,2011-05-12,11600.0,139200.0,Baja,3,22,9199.39
POL-005594,CLI-05594,AGE-0048,OBJ-005594,CLI-05594,Automóvil,Premium,Corporate Auto,Call Center,2011-02-20,2011-02-20,2012-02-20,19500.0,234000.0,Activa,2,47,29049.71
POL-005595,CLI-05595,AGE-0057,OBJ-005595,CLI-05595,Automóvil,Básica,Personal Auto,Sucursal,2016-07-03,2016-07-03,2017-07-03,6600.0,79200.0,Activa,7,5,4956.62
POL-005596,CLI-05596,AGE-0047,OBJ-005596,CLI-05596,Automóvil,Básica,Personal Auto,Agente,2011-02-23,2011-02-23,2012-02-23,7100.0,85200.0,Activa,3,49,5574.96
POL-005597,CLI-05597,AGE-0031,OBJ-005597,CLI-05597,Automóvil,Básica,Corporate Auto,Sucursal,2020-06-13,2020-06-13,2021-06-13,11700.0,140400.0,Activa,5,21,9192.59
POL-005598,CLI-05598,AGE-0047,OBJ-005598,CLI-05598,Automóvil,Extendida,Personal Auto,Agente,2021-01-06,2021-01-06,2022-01-06,9600.0,115200.0,Activa,1,96,3878.77
POL-005599,CLI-05599,AGE-0058,OBJ-005599,CLI-05599,Automóvil,Premium,Personal Auto,Agente,2011-02-21,2011-02-21,2012-02-21,11600.0,139200.0,Activa,1,47,4419.12
POL-005600,CLI-05600,AGE-0058,OBJ-005600,CLI-05600,Automóvil,Extendida,Personal Auto,Agente,2011-02-18,2011-02-18,2012-02-18,13300.0,159600.0,Activa,1,90,4772.94
POL-005601,CLI-05601,AGE-0006,OBJ-005601,CLI-05601,Automóvil,Básica,Personal Auto,Agente,2010-05-12,2010-05-12,2011-05-12,11600.0,139200.0,Activa,7,79,9101.52
POL-005602,CLI-05602,AGE-0055,OBJ-005602,CLI-05602,Automóvil,Básica,Personal Auto,Web,2011-04-16,2011-04-16,2012-04-15,19700.0,236400.0,Activa,1,68,7609.09
POL-005603,CLI-05603,AGE-0056,OBJ-005603,CLI-05603,Automóvil,Básica,Personal Auto,Call Center,2016-05-07,2016-05-07,2017-05-07,6700.0,80400.0,Activa,1,49,2668.66
POL-005604,CLI-05604,AGE-0077,OBJ-005604,CLI-05604,Automóvil,Básica,Personal Auto,Web,2011-02-22,2011-02-22,2012-02-22,6500.0,78000.0,Activa,7,19,5141.98
POL-005605,CLI-05605,AGE-0061,OBJ-005605,CLI-05605,Automóvil,Básica,Personal Auto,Agente,2011-01-24,2011-01-24,2012-01-24,10700.0,128400.0,Baja,8,63,7451.49
POL-005606,CLI-05606,AGE-0013,OBJ-005606,CLI-05606,Automóvil,Básica,Personal Auto,Sucursal,2011-01-25,2011-01-25,2012-01-25,6800.0,81600.0,Activa,1,65,2620.17
POL-005607,CLI-05607,AGE-0065,OBJ-005607,CLI-05607,Automóvil,Básica,Personal Auto,Agente,2011-02-28,2011-02-28,2012-02-28,6200.0,74400.0,Activa,3,69,4909.84
POL-005608,CLI-05608,AGE-0034,OBJ-005608,CLI-05608,Automóvil,Premium,Corporate Auto,Call Center,2011-01-29,2011-01-29,2012-01-29,10100.0,121200.0,Activa,3,55,8023.08
POL-005609,CLI-05609,AGE-0034,OBJ-005609,CLI-05609,Automóvil,Extendida,Personal Auto,Sucursal,2008-11-21,2008-11-21,2009-11-21,8600.0,103200.0,Activa,2,34,20446.6
POL-005610,CLI-05610,AGE-0025,OBJ-005610,CLI-05610,Automóvil,Básica,Personal Auto,Agente,2011-02-13,2011-02-13,2012-02-13,7400.0,88800.0,Activa,9,60,4966.85
POL-005611,CLI-05611,AGE-0001,OBJ-005611,CLI-05611,Automóvil,Extendida,Personal Auto,Agente,2011-01-17,2011-01-17,2012-01-17,9000.0,108000.0,Activa,1,14,3549.02
POL-005612,CLI-05612,AGE-0078,OBJ-005612,CLI-05612,Automóvil,Extendida,Personal Auto,Call Center,2014-08-09,2014-08-09,2015-08-09,13700.0,164400.0,Activa,1,76,5350.37
POL-005613,CLI-05613,AGE-0038,OBJ-005613,CLI-05613,Automóvil,Extendida,Personal Auto,Sucursal,2023-11-17,2023-11-17,2024-11-16,7700.0,92400.0,Activa,2,53,8065.23
POL-005614,CLI-05614,AGE-0011,OBJ-005614,CLI-05614,Automóvil,Básica,Personal Auto,Call Center,2011-02-13,2011-02-13,2012-02-13,6700.0,80400.0,Activa,2,15,7892.82
POL-005615,CLI-05615,AGE-0027,OBJ-005615,CLI-05615,Automóvil,Básica,Personal Auto,Agente,2011-02-14,2011-02-14,2012-02-14,6100.0,73200.0,Activa,3,4,4540.99
POL-005616,CLI-05616,AGE-0056,OBJ-005616,CLI-05616,Automóvil,Básica,Personal Auto,Agente,2013-06-24,2013-06-24,2014-06-24,7400.0,88800.0,Activa,1,17,2852.53
POL-005617,CLI-05617,AGE-0053,OBJ-005617,CLI-05617,Automóvil,Extendida,Personal Auto,Sucursal,2011-02-21,2011-02-21,2012-02-21,13900.0,166800.0,Activa,4,2,10720.42
POL-005618,CLI-05618,AGE-0058,OBJ-005618,CLI-05618,Automóvil,Básica,Personal Auto,Sucursal,2014-10-26,2014-10-26,2015-10-26,6100.0,73200.0,Activa,6,77,4795.39
POL-005619,CLI-05619,AGE-0032,OBJ-005619,CLI-05619,Automóvil,Extendida,Personal Auto,Sucursal,2011-01-25,2011-01-25,2012-01-25,13300.0,159600.0,Activa,1,62,5182.39
POL-005620,CLI-05620,AGE-0080,OBJ-005620,CLI-05620,Automóvil,Premium,Corporate Auto,Agente,2011-01-28,2011-01-28,2012-01-28,19300.0,231600.0,Activa,2,82,22620.75
POL-005621,CLI-05621,AGE-0019,OBJ-005621,CLI-05621,Automóvil,Básica,Personal Auto,Call Center,2008-05-13,2008-05-13,2009-05-13,6100.0,73200.0,Activa,1,27,2320.75
POL-005622,CLI-05622,AGE-0036,OBJ-005622,CLI-05622,Automóvil,Básica,Corporate Auto,Agente,2015-11-22,2015-11-22,2016-11-21,7400.0,88800.0,Activa,2,24,7714.65
POL-005623,CLI-05623,AGE-0055,OBJ-005623,CLI-05623,Automóvil,Básica,Personal Auto,Agente,2013-12-10,2013-12-10,2014-12-10,7000.0,84000.0,Activa,2,74,7880.34
POL-005624,CLI-05624,AGE-0009,OBJ-005624,CLI-05624,Automóvil,Extendida,Personal Auto,Agente,2010-11-25,2010-11-25,2011-11-25,13800.0,165600.0,Activa,3,93,9029.94
POL-005625,CLI-05625,AGE-0042,OBJ-005625,CLI-05625,Automóvil,Extendida,Personal Auto,Sucursal,2011-01-22,2011-01-22,2012-01-22,8600.0,103200.0,Activa,8,73,6965.42
POL-005626,CLI-05626,AGE-0051,OBJ-005626,CLI-05626,Automóvil,Básica,Personal Auto,Call Center,2011-01-19,2011-01-19,2012-01-19,10000.0,120000.0,Activa,2,22,15114.4
POL-005627,CLI-05627,AGE-0039,OBJ-005627,CLI-05627,Automóvil,Básica,Special Auto,Sucursal,2013-08-21,2013-08-21,2014-08-21,6300.0,75600.0,Activa,2,42,22523.71
POL-005628,CLI-05628,AGE-0036,OBJ-005628,CLI-05628,Automóvil,Extendida,Corporate Auto,Sucursal,2011-01-16,2011-01-16,2012-01-16,13300.0,159600.0,Activa,7,89,10760.18
POL-005629,CLI-05629,AGE-0078,OBJ-005629,CLI-05629,Automóvil,Básica,Personal Auto,Web,2010-09-15,2010-09-15,2011-09-15,7200.0,86400.0,Activa,3,3,5808.93
POL-005630,CLI-05630,AGE-0058,OBJ-005630,CLI-05630,Automóvil,Extendida,Corporate Auto,Agente,2011-01-29,2011-01-29,2012-01-29,9100.0,109200.0,Activa,2,10,30591.61
POL-005631,CLI-05631,AGE-0032,OBJ-005631,CLI-05631,Automóvil,Básica,Personal Auto,Sucursal,2008-10-03,2008-10-03,2009-10-03,6200.0,74400.0,Baja,1,52,2220.19
POL-005632,CLI-05632,AGE-0002,OBJ-005632,CLI-05632,Automóvil,Básica,Personal Auto,Call Center,2020-12-09,2020-12-09,2021-12-09,7100.0,85200.0,Activa,3,29,4914.04
POL-005633,CLI-05633,AGE-0051,OBJ-005633,CLI-05633,Automóvil,Básica,Personal Auto,Sucursal,2011-01-27,2011-01-27,2012-01-27,6300.0,75600.0,Baja,1,9,2395.57
POL-005634,CLI-05634,AGE-0033,OBJ-005634,CLI-05634,Automóvil,Extendida,Personal Auto,Agente,2011-01-25,2011-01-25,2012-01-25,13600.0,163200.0,Activa,1,17,5522.52
POL-005635,CLI-05635,AGE-0050,OBJ-005635,CLI-05635,Automóvil,Extendida,Personal Auto,Web,2011-01-25,2011-01-25,2012-01-25,13000.0,156000.0,Activa,2,93,15808.76
POL-005636,CLI-05636,AGE-0014,OBJ-005636,CLI-05636,Automóvil,Básica,Corporate Auto,Sucursal,2011-01-21,2011-01-21,2012-01-21,7200.0,86400.0,Activa,1,36,2827.33
POL-005637,CLI-05637,AGE-0055,OBJ-005637,CLI-05637,Automóvil,Básica,Corporate Auto,Call Center,2011-02-26,2011-02-26,2012-02-26,6800.0,81600.0,Activa,3,34,5421.52
POL-005638,CLI-05638,AGE-0033,OBJ-005638,CLI-05638,Automóvil,Básica,Corporate Auto,Agente,2011-02-14,2011-02-14,2012-02-14,6500.0,78000.0,Activa,1,58,2514.59
POL-005639,CLI-05639,AGE-0018,OBJ-005639,CLI-05639,Automóvil,Básica,Corporate Auto,Sucursal,2011-02-16,2011-02-16,2012-02-16,6500.0,78000.0,Baja,5,96,5157.64
POL-005640,CLI-05640,AGE-0004,OBJ-005640,CLI-05640,Automóvil,Básica,Personal Auto,Sucursal,2011-10-09,2011-10-09,2012-10-08,6100.0,73200.0,Activa,9,22,4874.67
POL-005641,CLI-05641,AGE-0077,OBJ-005641,CLI-05641,Automóvil,Básica,Personal Auto,Agente,2015-03-14,2015-03-14,2016-03-13,10600.0,127200.0,Activa,1,21,4198.03
POL-005642,CLI-05642,AGE-0044,OBJ-005642,CLI-05642,Automóvil,Básica,Personal Auto,Agente,2011-02-24,2011-02-24,2012-02-24,6700.0,80400.0,Activa,9,13,5380.9
POL-005643,CLI-05643,AGE-0013,OBJ-005643,CLI-05643,Automóvil,Básica,Corporate Auto,Agente,2011-02-23,2011-02-23,2012-02-23,11900.0,142800.0,Activa,2,9,13466.92
POL-005644,CLI-05644,AGE-0073,OBJ-005644,CLI-05644,Automóvil,Básica,Personal Auto,Sucursal,2011-01-13,2011-01-13,2012-01-13,6100.0,73200.0,Activa,1,19,2424.42
POL-005645,CLI-05645,AGE-0028,OBJ-005645,CLI-05645,Automóvil,Básica,Personal Auto,Agente,2011-12-22,2011-12-22,2012-12-21,10800.0,129600.0,Baja,1,95,3823.85
POL-005646,CLI-05646,AGE-0024,OBJ-005646,CLI-05646,Automóvil,Básica,Corporate Auto,Agente,2011-02-18,2011-02-18,2012-02-18,19700.0,236400.0,Baja,9,85,13883.33
POL-005647,CLI-05647,AGE-0016,OBJ-005647,CLI-05647,Automóvil,Básica,Corporate Auto,Agente,2023-10-03,2023-10-03,2024-10-02,6200.0,74400.0,Baja,1,19,2438.53
POL-005648,CLI-05648,AGE-0051,OBJ-005648,CLI-05648,Automóvil,Extendida,Corporate Auto,Agente,2011-01-24,2011-01-24,2012-01-24,9400.0,112800.0,Activa,2,75,34090.04
POL-005649,CLI-05649,AGE-0008,OBJ-005649,CLI-05649,Automóvil,Básica,Personal Auto,Sucursal,2011-02-27,2011-02-27,2012-02-27,7200.0,86400.0,Activa,1,24,2840.3
POL-005650,CLI-05650,AGE-0077,OBJ-005650,CLI-05650,Automóvil,Básica,Special Auto,Agente,2011-01-26,2011-01-26,2012-01-26,7100.0,85200.0,Activa,2,3,24127.5
POL-005651,CLI-05651,AGE-0078,OBJ-005651,CLI-05651,Automóvil,Extendida,Personal Auto,Agente,2009-05-22,2009-05-22,2010-05-22,9700.0,116400.0,Activa,3,95,7596.14
POL-005652,CLI-05652,AGE-0056,OBJ-005652,CLI-05652,Automóvil,Básica,Personal Auto,Sucursal,2011-01-26,2011-01-26,2012-01-26,19900.0,238800.0,Activa,6,95,15096.27
POL-005653,CLI-05653,AGE-0063,OBJ-005653,CLI-05653,Automóvil,Extendida,Personal Auto,Agente,2008-07-07,2008-07-07,2009-07-07,7600.0,91200.0,Activa,8,72,6005.21
POL-005654,CLI-05654,AGE-0050,OBJ-005654,CLI-05654,Automóvil,Extendida,Personal Auto,Agente,2014-02-19,2014-02-19,2015-02-19,8800.0,105600.0,Activa,1,14,3455.23
POL-005655,CLI-05655,AGE-0062,OBJ-005655,CLI-05655,Automóvil,Básica,Personal Auto,Sucursal,2011-01-30,2011-01-30,2012-01-30,7200.0,86400.0,Baja,3,76,5728.58
POL-005656,CLI-05656,AGE-0048,OBJ-005656,CLI-05656,Automóvil,Extendida,Personal Auto,Sucursal,2011-01-17,2011-01-17,2012-01-17,13000.0,156000.0,Activa,1,6,5163.23
POL-005657,CLI-05657,AGE-0001,OBJ-005657,CLI-05657,Automóvil,Básica,Corporate Auto,Call Center,2011-01-24,2011-01-24,2012-01-24,6600.0,79200.0,Activa,1,49,2602.65
POL-005658,CLI-05658,AGE-0036,OBJ-005658,CLI-05658,Automóvil,Premium,Personal Auto,Call Center,2022-01-24,2022-01-24,2023-01-24,11500.0,138000.0,Activa,2,61,32643.08
POL-005659,CLI-05659,AGE-0021,OBJ-005659,CLI-05659,Automóvil,Básica,Corporate Auto,Web,2022-07-18,2022-07-18,2023-07-18,7400.0,88800.0,Activa,1,24,2789.75
POL-005660,CLI-05660,AGE-0072,OBJ-005660,CLI-05660,Automóvil,Premium,Personal Auto,Call Center,2011-01-16,2011-01-16,2012-01-16,28400.0,340800.0,Activa,1,70,11250.1
POL-005661,CLI-05661,AGE-0037,OBJ-005661,CLI-05661,Automóvil,Básica,Personal Auto,Agente,2011-12-09,2011-12-09,2012-12-08,6800.0,81600.0,Activa,2,13,16510.97
POL-005662,CLI-05662,AGE-0037,OBJ-005662,CLI-05662,Automóvil,Básica,Personal Auto,Sucursal,2011-02-13,2011-02-13,2012-02-13,19900.0,238800.0,Activa,1,61,7607.98
