id_objeto,tipo_objeto,descripcion,valor_asegurado,localidad,provincia,marca,modelo,año_fabricacion,año_construccion,superficie_m2,valor_inmueble
OBJ-005409,Automóvil,Two-Door Car - Large,4218951.17,Luján de Cuyo,Chaco,Fiat,Siena,2022.0,,,
OBJ-005410,Automóvil,Four-Door Car - Medsize,1840586.35,Colón,Salta,Renault,Logan,2019.0,,,
OBJ-005411,Automóvil,SUV - Large,6877815.32,Quilmes,Mendoza,Hyundai,Santa Fe,2016.0,,,
OBJ-005412,Automóvil,Sports Car - Small,1721951.74,Salta,Córdoba,Chevrolet,Tracker,2021.0,,,
OBJ-005413,Automóvil,Four-Door Car - Small,7109459.63,Paraná,CABA,Honda,Civic,2013.0,,,
OBJ-005414,Automóvil,Two-Door Car - Medsize,5676053.53,Apóstoles,Entre Ríos,Nissan,March,2016.0,,,
OBJ-005415,Automóvil,Four-Door Car - Small,5466306.07,Barranqueras,Entre Ríos,Hyundai,Santa Fe,2008.0,,,
OBJ-005416,Automóvil,Two-Door Car - Medsize,5749279.47,Charata,Santa Fe,Ford,Fiesta,2023.0,,,
OBJ-005417,Automóvil,SUV - Medsize,1352189.3,Colón,Santa Fe,Nissan,Kicks,2021.0,,,
OBJ-005418,Automóvil,SUV - Medsize,7323542.26,San Rafael,CABA,Fiat,Cronos,2007.0,,,
OBJ-005419,Automóvil,Four-Door Car - Large,7349577.28,Alta Gracia,CABA,Chevrolet,Onix,2023.0,,,
OBJ-005420,Automóvil,Four-Door Car - Medsize,6011645.42,Oberá,Entre Ríos,Chevrolet,Tracker,2015.0,,,
OBJ-005421,Automóvil,SUV - Medsize,5539972.19,Tafí Viejo,Chaco,Fiat,Argo,2022.0,,,
OBJ-005422,Automóvil,Two-Door Car - Small,7831093.44,San Ramón de la Nueva Orán,Santa Fe,Toyota,Hilux,2018.0,,,
OBJ-005423,Automóvil,Four-Door Car - Medsize,7966743.29,Alta Gracia,Salta,Renault,Kangoo,2019.0,,,
OBJ-005424,Automóvil,Four-Door Car - Medsize,999637.09,San Rafael,Santa Fe,Toyota,Etios,2009.0,,,
OBJ-005425,Automóvil,Four-Door Car - Medsize,5660777.53,San Rafael,Mendoza,Honda,Fit,2019.0,,,
OBJ-005426,Automóvil,Two-Door Car - Medsize,5840244.79,Tartagal,Entre Ríos,Chevrolet,Tracker,2018.0,,,
OBJ-005427,Automóvil,Four-Door Car - Large,4261952.09,Luján de Cuyo,Salta,Renault,Logan,2015.0,,,
OBJ-005428,Automóvil,SUV - Medsize,2606765.66,Belgrano,CABA,Fiat,Palio,2017.0,,,
OBJ-005429,Automóvil,Two-Door Car - Medsize,3632177.59,Mar del Plata,Chaco,Fiat,Toro,2009.0,,,
OBJ-005430,Automóvil,Two-Door Car - Large,2986615.34,Belgrano,Tucumán,Nissan,Kicks,2005.0,,,
OBJ-005431,Automóvil,Four-Door Car - Small,5062670.96,Caballito,Misiones,Nissan,March,2017.0,,,
OBJ-005432,Automóvil,Two-Door Car - Small,1316445.13,Orán,Chaco,Hyundai,Tucson,2005.0,,,
OBJ-005433,Automóvil,Four-Door Car - Medsize,5419372.32,Santa Fe,Salta,Toyota,Hilux,2012.0,,,
OBJ-005434,Automóvil,Luxury SUV - Small,3121098.17,Concepción,Santa Fe,Honda,City,2010.0,,,
OBJ-005435,Automóvil,Four-Door Car - Medsize,872487.61,Alta Gracia,Misiones,Fiat,Cronos,2017.0,,,
OBJ-005436,Automóvil,Two-Door Car - Medsize,2839299.55,Lomas de Zamora,Misiones,Ford,Fiesta,2019.0,,,
OBJ-005437,Automóvil,SUV - Medsize,5084158.17,Godoy Cruz,Misiones,Peugeot,3008,2006.0,,,
OBJ-005438,Automóvil,SUV - Small,2338275.61,Lomas de Zamora,CABA,Ford,Ka,2015.0,,,
OBJ-005439,Automóvil,Four-Door Car - Medsize,3001393.6,Lomas de Zamora,Entre Ríos,Fiat,Cronos,2008.0,,,
OBJ-005440,Automóvil,Four-Door Car - Small,4578212.42,Colón,Tucumán,Peugeot,308,2014.0,,,
OBJ-005441,Automóvil,Four-Door Car - Medsize,5358328.04,Gualeguaychú,CABA,Volkswagen,Vento,2016.0,,,
OBJ-005442,Automóvil,Two-Door Car - Medsize,4067574.49,Concepción del Uruguay,Mendoza,Volkswagen,Vento,2023.0,,,
OBJ-005443,Automóvil,SUV - Medsize,5307811.68,Barranqueras,CABA,Fiat,Cronos,2022.0,,,
OBJ-005444,Automóvil,Four-Door Car - Medsize,4904746.48,San Rafael,Mendoza,Chevrolet,Onix,2014.0,,,
OBJ-005445,Automóvil,SUV - Medsize,3684033.46,Godoy Cruz,CABA,Toyota,Yaris,2007.0,,,
OBJ-005446,Automóvil,Four-Door Car - Medsize,1162204.54,Villa Carlos Paz,Córdoba,Fiat,Toro,2015.0,,,
OBJ-005447,Automóvil,Four-Door Car - Medsize,4349407.85,Charata,Córdoba,Fiat,Toro,2017.0,,,
OBJ-005448,Automóvil,Four-Door Car - Small,2976802.26,Mendoza,Entre Ríos,Ford,Ecosport,2007.0,,,
OBJ-005449,Automóvil,Luxury Car - Medsize,4564782.03,Lanús,Chaco,Renault,Kangoo,2016.0,,,
OBJ-005450,Automóvil,Four-Door Car - Medsize,3550153.29,Maipú,Chaco,Hyundai,i30,2008.0,,,
OBJ-005451,Automóvil,SUV - Medsize,6903476.29,Venado Tuerto,Misiones,Chevrolet,Tracker,2016.0,,,
OBJ-005452,Automóvil,Four-Door Car - Medsize,2781897.22,Belgrano,Córdoba,Honda,WR-V,2020.0,,,
OBJ-005453,Automóvil,Sports Car - Medsize,4296888.32,Godoy Cruz,Mendoza,Fiat,Toro,2007.0,,,
OBJ-005454,Automóvil,Four-Door Car - Large,3586720.51,Mendoza,Santa Fe,Hyundai,Santa Fe,2006.0,,,
OBJ-005455,Automóvil,Four-Door Car - Medsize,1064614.59,Lanús,Salta,Renault,Sandero,2021.0,,,
OBJ-005456,Automóvil,Four-Door Car - Medsize,3085385.94,Yerba Buena,CABA,Toyota,Etios,2010.0,,,
OBJ-005457,Automóvil,SUV - Medsize,1027365.53,Rosario,Chaco,Honda,Fit,2010.0,,,
OBJ-005458,Automóvil,SUV - Medsize,1884357.63,Presidencia Roque Sáenz Peña,Santa Fe,Chevrolet,S10,2011.0,,,
OBJ-005459,Automóvil,Four-Door Car - Small,5980630.81,Mendoza,Córdoba,Ford,Ranger,2018.0,,,
OBJ-005460,Automóvil,Four-Door Car - Large,5817359.99,Lomas de Zamora,Misiones,Fiat,Cronos,2017.0,,,
OBJ-005461,Automóvil,SUV - Medsize,6431594.36,Lanús,Buenos Aires,Fiat,Siena,2021.0,,,
OBJ-005462,Automóvil,Four-Door Car - Medsize,3184837.59,Mendoza,CABA,Hyundai,HB20,2008.0,,,
OBJ-005463,Automóvil,Four-Door Car - Medsize,1007446.34,San Miguel de Tucumán,Córdoba,Ford,Ranger,2007.0,,,
OBJ-005464,Automóvil,Two-Door Car - Medsize,3460088.08,San Rafael,Entre Ríos,Peugeot,3008,2007.0,,,
OBJ-005465,Automóvil,Two-Door Car - Medsize,1265255.7,Quilmes,Tucumán,Renault,Sandero,2021.0,,,
OBJ-005466,Automóvil,Four-Door Car - Medsize,4196376.48,Maipú,Misiones,Hyundai,Santa Fe,2005.0,,,
OBJ-005467,Automóvil,Two-Door Car - Medsize,982275.45,Luján de Cuyo,Tucumán,Nissan,Versa,2017.0,,,
OBJ-005468,Automóvil,Four-Door Car - Small,3215051.81,Recoleta,Tucumán,Volkswagen,Vento,2017.0,,,
OBJ-005469,Automóvil,Four-Door Car - Medsize,7950065.11,Venado Tuerto,Córdoba,Renault,Clio,2008.0,,,
OBJ-005470,Automóvil,Two-Door Car - Medsize,1718877.24,Rosario,Mendoza,Chevrolet,S10,2022.0,,,
OBJ-005471,Automóvil,Four-Door Car - Medsize,3723355.05,Venado Tuerto,Salta,Hyundai,Santa Fe,2006.0,,,
OBJ-005472,Automóvil,SUV - Medsize,5179991.39,Concepción,Misiones,Ford,Focus,2023.0,,,
OBJ-005473,Automóvil,Four-Door Car - Small,4020056.37,Alta Gracia,Tucumán,Nissan,Kicks,2006.0,,,
OBJ-005474,Automóvil,Four-Door Car - Medsize,3293726.51,Bell Ville,Mendoza,Volkswagen,Vento,2011.0,,,
OBJ-005475,Automóvil,Two-Door Car - Medsize,5276404.0,Lanús,CABA,Ford,Ka,2018.0,,,
OBJ-005476,Automóvil,Four-Door Car - Large,5934046.41,Villa Ángela,Córdoba,Volkswagen,Tiguan,2012.0,,,
OBJ-005477,Automóvil,Two-Door Car - Medsize,6012749.37,Salta,Santa Fe,Nissan,Kicks,2007.0,,,
OBJ-005478,Automóvil,Sports Car - Medsize,6509206.72,La Plata,Santa Fe,Peugeot,3008,2013.0,,,
OBJ-005479,Automóvil,Four-Door Car - Medsize,5739305.88,Belgrano,Buenos Aires,Nissan,Frontier,2018.0,,,
OBJ-005480,Automóvil,SUV - Large,7462017.24,Salta,Buenos Aires,Nissan,Kicks,2019.0,,,
OBJ-005481,Automóvil,Four-Door Car - Small,4020178.98,Caballito,Tucumán,Peugeot,Partner,2017.0,,,
OBJ-005482,Automóvil,Two-Door Car - Large,7961553.68,Reconquista,Mendoza,Ford,Ranger,2018.0,,,
OBJ-005483,Automóvil,Four-Door Car - Medsize,7235486.55,Resistencia,Mendoza,Renault,Duster,2019.0,,,
OBJ-005484,Automóvil,Sports Car - Medsize,6526113.83,Resistencia,Chaco,Hyundai,Tucson,2008.0,,,
OBJ-005485,Automóvil,Four-Door Car - Small,6030337.06,Lanús,Tucumán,Nissan,Frontier,2006.0,,,
OBJ-005486,Automóvil,Luxury SUV - Medsize,3507919.06,Santa Fe,Salta,Peugeot,3008,2009.0,,,
OBJ-005487,Automóvil,Two-Door Car - Medsize,6079041.12,Mar del Plata,CABA,Peugeot,Partner,2012.0,,,
OBJ-005488,Automóvil,Four-Door Car - Medsize,4466123.34,Mar del Plata,Santa Fe,Volkswagen,Gol,2010.0,,,
OBJ-005489,Automóvil,Four-Door Car - Medsize,3754060.63,Concepción del Uruguay,Chaco,Renault,Kangoo,2022.0,,,
OBJ-005490,Automóvil,Sports Car - Large,7431283.17,Paraná,Salta,Hyundai,Tucson,2007.0,,,
OBJ-005491,Automóvil,Two-Door Car - Medsize,4457311.14,Resistencia,Buenos Aires,Volkswagen,Amarok,2009.0,,,
OBJ-005492,Automóvil,Two-Door Car - Medsize,5221315.56,San Ramón de la Nueva Orán,Córdoba,Nissan,Versa,2014.0,,,
OBJ-005493,Automóvil,Two-Door Car - Medsize,3238948.23,Caballito,Entre Ríos,Hyundai,HB20,2011.0,,,
OBJ-005494,Automóvil,Four-Door Car - Medsize,2261681.55,Luján de Cuyo,CABA,Renault,Kangoo,2007.0,,,
OBJ-005495,Automóvil,Two-Door Car - Large,1180538.52,Yerba Buena,Buenos Aires,Volkswagen,Vento,2022.0,,,
OBJ-005496,Automóvil,Four-Door Car - Medsize,5497906.27,Luján de Cuyo,Mendoza,Toyota,Hilux,2020.0,,,
OBJ-005497,Automóvil,Sports Car - Medsize,4332917.76,Lomas de Zamora,Santa Fe,Renault,Kangoo,2022.0,,,
OBJ-005498,Automóvil,Four-Door Car - Medsize,2302077.26,Barranqueras,Misiones,Peugeot,3008,2011.0,,,
OBJ-005499,Automóvil,Sports Car - Medsize,7531263.25,Rafaela,CABA,Fiat,Palio,2016.0,,,
OBJ-005500,Automóvil,Two-Door Car - Medsize,3363648.37,Mendoza,Salta,Ford,Focus,2006.0,,,
OBJ-005501,Automóvil,Four-Door Car - Small,7635385.43,San Rafael,Santa Fe,Fiat,Palio,2016.0,,,
OBJ-005502,Automóvil,Four-Door Car - Medsize,1239076.85,Rosario de la Frontera,Salta,Renault,Duster,2008.0,,,
OBJ-005503,Automóvil,Two-Door Car - Medsize,4481139.62,Rosario de la Frontera,Córdoba,Renault,Kangoo,2009.0,,,
OBJ-005504,Automóvil,Two-Door Car - Medsize,3725991.49,Reconquista,Santa Fe,Peugeot,208,2006.0,,,
OBJ-005505,Automóvil,SUV - Small,6613154.48,Villa Carlos Paz,Mendoza,Nissan,March,2007.0,,,
OBJ-005506,Automóvil,SUV - Medsize,4210612.29,Concepción,Santa Fe,Honda,HR-V,2020.0,,,
OBJ-005507,Automóvil,SUV - Medsize,1611063.78,Gualeguaychú,Córdoba,Toyota,Corolla,2008.0,,,
OBJ-005508,Automóvil,Four-Door Car - Medsize,1751856.55,Barranqueras,Salta,Peugeot,2008,2012.0,,,
OBJ-005509,Automóvil,SUV - Medsize,851475.0,Villa Ángela,Buenos Aires,Fiat,Toro,2011.0,,,
OBJ-005510,Automóvil,SUV - Medsize,5264619.43,San Miguel de Tucumán,Santa Fe,Nissan,March,2005.0,,,
OBJ-005511,Automóvil,Four-Door Car - Medsize,5336826.4,Charata,Salta,Toyota,Yaris,2021.0,,,
OBJ-005512,Automóvil,SUV - Medsize,2200341.11,Presidencia Roque Sáenz Peña,CABA,Fiat,Siena,2012.0,,,
OBJ-005513,Automóvil,Four-Door Car - Small,5634457.77,Gualeguaychú,Salta,Volkswagen,Amarok,2014.0,,,
OBJ-005514,Automóvil,Four-Door Car - Medsize,2594528.05,Paraná,Chaco,Peugeot,3008,2013.0,,,
OBJ-005515,Automóvil,SUV - Small,1784247.61,Tartagal,Misiones,Ford,Focus,2007.0,,,
OBJ-005516,Automóvil,Sports Car - Medsize,1005567.07,Rosario,Córdoba,Fiat,Palio,2007.0,,,
OBJ-005517,Automóvil,Four-Door Car - Medsize,2706561.38,Reconquista,CABA,Renault,Duster,2015.0,,,
OBJ-005518,Automóvil,Four-Door Car - Medsize,1208294.77,Alta Gracia,Mendoza,Renault,Logan,2015.0,,,
OBJ-005519,Automóvil,Four-Door Car - Medsize,3918676.43,Villa Carlos Paz,Tucumán,Renault,Duster,2023.0,,,
OBJ-005520,Automóvil,Four-Door Car - Medsize,7075378.67,Paraná,Chaco,Ford,Fiesta,2005.0,,,
OBJ-005521,Automóvil,Four-Door Car - Medsize,2978970.18,Palermo,Mendoza,Honda,WR-V,2017.0,,,
OBJ-005522,Automóvil,SUV - Medsize,5179091.59,Colón,Santa Fe,Ford,Fiesta,2021.0,,,
OBJ-005523,Automóvil,Four-Door Car - Medsize,3126559.48,Posadas,Córdoba,Renault,Clio,2008.0,,,
OBJ-005524,Automóvil,Four-Door Car - Medsize,3924063.03,Quilmes,Buenos Aires,Fiat,Palio,2023.0,,,
OBJ-005525,Automóvil,Four-Door Car - Medsize,5007823.1,Venado Tuerto,Misiones,Hyundai,Creta,2006.0,,,
OBJ-005526,Automóvil,SUV - Medsize,4184505.97,Caballito,CABA,Chevrolet,Spin,2013.0,,,
OBJ-005527,Automóvil,Four-Door Car - Medsize,7732281.78,Godoy Cruz,Buenos Aires,Honda,Fit,2006.0,,,
OBJ-005528,Automóvil,Four-Door Car - Medsize,2625595.28,Rosario,Córdoba,Peugeot,308,2010.0,,,
OBJ-005529,Automóvil,Four-Door Car - Small,2953827.76,Villa Carlos Paz,Córdoba,Fiat,Toro,2010.0,,,
OBJ-005530,Automóvil,Four-Door Car - Medsize,5366928.91,San Miguel de Tucumán,Santa Fe,Renault,Clio,2023.0,,,
OBJ-005531,Automóvil,Sports Car - Medsize,2993264.92,Orán,Chaco,Toyota,Yaris,2015.0,,,
OBJ-005532,Automóvil,Two-Door Car - Medsize,5912726.88,Santa Fe,Tucumán,Ford,Fiesta,2020.0,,,
OBJ-005533,Automóvil,Four-Door Car - Small,5448422.95,Villa Carlos Paz,Salta,Honda,HR-V,2007.0,,,
OBJ-005534,Automóvil,Four-Door Car - Medsize,2872730.69,San Rafael,Tucumán,Fiat,Palio,2014.0,,,
OBJ-005535,Automóvil,Four-Door Car - Medsize,7357816.09,Tartagal,Salta,Peugeot,208,2015.0,,,
OBJ-005536,Automóvil,SUV - Medsize,2447223.71,Concepción,Tucumán,Peugeot,2008,2021.0,,,
OBJ-005537,Automóvil,Two-Door Car - Medsize,7891686.05,Resistencia,Misiones,Peugeot,2008,2006.0,,,
OBJ-005538,Automóvil,Four-Door Car - Medsize,7503289.61,Concepción del Uruguay,Mendoza,Toyota,Etios,2023.0,,,
OBJ-005539,Automóvil,Four-Door Car - Medsize,6456397.29,Eldorado,Santa Fe,Peugeot,2008,2008.0,,,
OBJ-005540,Automóvil,Four-Door Car - Medsize,6224586.19,Belgrano,Buenos Aires,Chevrolet,Spin,2011.0,,,
OBJ-005541,Automóvil,Sports Car - Medsize,6102858.8,Belgrano,CABA,Ford,Ranger,2008.0,,,
OBJ-005542,Automóvil,Four-Door Car - Medsize,3820970.63,San Miguel de Tucumán,Chaco,Honda,HR-V,2011.0,,,
OBJ-005543,Automóvil,SUV - Medsize,5403422.12,Bell Ville,Misiones,Chevrolet,Cruze,2011.0,,,
OBJ-005544,Automóvil,Two-Door Car - Medsize,1833068.11,Tafí Viejo,Misiones,Chevrolet,Onix,2005.0,,,
OBJ-005545,Automóvil,SUV - Medsize,7300779.68,Luján de Cuyo,Misiones,Volkswagen,Tiguan,2022.0,,,
OBJ-005546,Automóvil,Four-Door Car - Medsize,1343781.88,Quilmes,Mendoza,Honda,WR-V,2014.0,,,
OBJ-005547,Automóvil,SUV - Small,2772604.48,Reconquista,Buenos Aires,Volkswagen,Gol,2022.0,,,
OBJ-005548,Automóvil,Four-Door Car - Small,3745492.26,Famailla,CABA,Fiat,Cronos,2011.0,,,
OBJ-005549,Automóvil,Four-Door Car - Small,2586525.38,Tartagal,Córdoba,Nissan,Versa,2012.0,,,
OBJ-005550,Automóvil,SUV - Medsize,7825847.72,Orán,Salta,Nissan,Frontier,2016.0,,,
OBJ-005551,Automóvil,Four-Door Car - Medsize,4885205.96,Maipú,Tucumán,Renault,Clio,2009.0,,,
OBJ-005552,Automóvil,Sports Car - Small,3411574.45,Leandro N. Alem,Misiones,Volkswagen,Vento,2006.0,,,
OBJ-005553,Automóvil,SUV - Medsize,7292590.77,Río Cuarto,Entre Ríos,Honda,WR-V,2007.0,,,
OBJ-005554,Automóvil,Four-Door Car - Medsize,2130055.56,Resistencia,Entre Ríos,Fiat,Toro,2010.0,,,
OBJ-005555,Automóvil,Luxury SUV - Medsize,5163306.75,Tafí Viejo,Santa Fe,Fiat,Siena,2006.0,,,
OBJ-005556,Automóvil,Two-Door Car - Medsize,5214014.15,San Ramón de la Nueva Orán,Córdoba,Nissan,Kicks,2009.0,,,
OBJ-005557,Automóvil,Two-Door Car - Medsize,6482221.07,Paraná,CABA,Peugeot,308,2006.0,,,
OBJ-005558,Automóvil,Sports Car - Medsize,6943690.49,Mendoza,Entre Ríos,Volkswagen,Vento,2021.0,,,
OBJ-005559,Automóvil,Four-Door Car - Large,1958200.28,Alta Gracia,Córdoba,Hyundai,Tucson,2021.0,,,
OBJ-005560,Automóvil,SUV - Medsize,5067599.93,Rosario,Entre Ríos,Peugeot,2008,2015.0,,,
OBJ-005561,Automóvil,Two-Door Car - Medsize,4189145.94,Concordia,Mendoza,Hyundai,HB20,2016.0,,,
OBJ-005562,Automóvil,Four-Door Car - Large,4688616.49,Concepción del Uruguay,Entre Ríos,Toyota,SW4,2005.0,,,
OBJ-005563,Automóvil,Two-Door Car - Small,7099934.63,Venado Tuerto,Chaco,Toyota,SW4,2020.0,,,
OBJ-005564,Automóvil,Two-Door Car - Medsize,4799273.84,Mar del Plata,Salta,Ford,Ranger,2008.0,,,
OBJ-005565,Automóvil,Four-Door Car - Large,7460983.25,Presidencia Roque Sáenz Peña,Salta,Nissan,Sentra,2006.0,,,
OBJ-005566,Automóvil,Four-Door Car - Medsize,2141368.93,Yerba Buena,Misiones,Chevrolet,Cruze,2010.0,,,
OBJ-005567,Automóvil,Four-Door Car - Medsize,5406886.97,Luján de Cuyo,Entre Ríos,Toyota,Corolla,2022.0,,,
OBJ-005568,Automóvil,SUV - Medsize,3003763.06,Tartagal,Salta,Toyota,Hilux,2016.0,,,
OBJ-005569,Automóvil,SUV - Medsize,3654435.87,Mendoza,Mendoza,Toyota,Yaris,2020.0,,,
OBJ-005570,Automóvil,Four-Door Car - Small,3969244.47,Godoy Cruz,Chaco,Honda,WR-V,2013.0,,,
OBJ-005571,Automóvil,Four-Door Car - Medsize,4408915.48,Venado Tuerto,Misiones,Chevrolet,Onix,2022.0,,,
OBJ-005572,Automóvil,Two-Door Car - Medsize,6720510.31,Posadas,Chaco,Nissan,Versa,2010.0,,,
OBJ-005573,Automóvil,Two-Door Car - Medsize,3959745.36,Orán,Mendoza,Volkswagen,Tiguan,2007.0,,,
OBJ-005574,Automóvil,Four-Door Car - Large,6786263.53,Tafí Viejo,Tucumán,Honda,City,2007.0,,,
OBJ-005575,Automóvil,SUV - Large,6301428.97,Concepción,Córdoba,Ford,Focus,2005.0,,,
OBJ-005576,Automóvil,Four-Door Car - Medsize,6265899.03,Rosario,Misiones,Volkswagen,Tiguan,2019.0,,,
OBJ-005577,Automóvil,Sports Car - Medsize,7766804.87,Concepción del Uruguay,Buenos Aires,Toyota,Hilux,2020.0,,,
OBJ-005578,Automóvil,Four-Door Car - Large,4212551.63,Santa Fe,Córdoba,Hyundai,HB20,2015.0,,,
OBJ-005579,Automóvil,Two-Door Car - Medsize,6366396.86,Tartagal,Buenos Aires,Hyundai,i30,2009.0,,,
OBJ-005580,Automóvil,Sports Car - Medsize,6735007.43,Apóstoles,Entre Ríos,Hyundai,Tucson,2012.0,,,
OBJ-005581,Automóvil,Four-Door Car - Medsize,962428.05,Leandro N. Alem,Misiones,Fiat,Argo,2012.0,,,
OBJ-005582,Automóvil,SUV - Small,3623645.93,Posadas,Entre Ríos,Toyota,Etios,2005.0,,,
OBJ-005583,Automóvil,Four-Door Car - Medsize,7543470.1,Lanús,Mendoza,Fiat,Toro,2007.0,,,
OBJ-005584,Automóvil,Four-Door Car - Medsize,6583467.35,Posadas,Salta,Hyundai,Santa Fe,2016.0,,,
OBJ-005585,Automóvil,Two-Door Car - Small,6892557.47,Rosario,Chaco,Chevrolet,Onix,2013.0,,,
OBJ-005586,Automóvil,Four-Door Car - Small,4867504.28,Concordia,Buenos Aires,Ford,Ranger,2013.0,,,
OBJ-005587,Automóvil,Two-Door Car - Large,6561885.88,Apóstoles,Santa Fe,Fiat,Argo,2017.0,,,
OBJ-005588,Automóvil,Four-Door Car - Medsize,3599575.98,Palermo,Entre Ríos,Renault,Clio,2008.0,,,
OBJ-005589,Automóvil,Two-Door Car - Medsize,4050585.33,Presidencia Roque Sáenz Peña,Chaco,Ford,Ka,2020.0,,,
OBJ-005590,Automóvil,Two-Door Car - Medsize,3142935.26,Famailla,Chaco,Fiat,Argo,2021.0,,,
OBJ-005591,Automóvil,Two-Door Car - Small,2385555.56,Resistencia,Salta,Ford,Fiesta,2020.0,,,
OBJ-005592,Automóvil,Four-Door Car - Medsize,2915258.83,Caballito,CABA,Volkswagen,Tiguan,2016.0,,,
OBJ-005593,Automóvil,Four-Door Car - Medsize,6896763.56,Santa Fe,Santa Fe,Fiat,Argo,2012.0,,,
OBJ-005594,Automóvil,Sports Car - Small,3689899.03,Bell Ville,Buenos Aires,Chevrolet,Onix,2012.0,,,
OBJ-005595,Automóvil,Four-Door Car - Medsize,1811776.44,Maipú,Buenos Aires,Honda,WR-V,2013.0,,,
OBJ-005596,Automóvil,Four-Door Car - Small,6023280.76,San Miguel de Tucumán,Santa Fe,Chevrolet,Onix,2020.0,,,
OBJ-005597,Automóvil,SUV - Medsize,3155841.81,Bell Ville,Buenos Aires,Renault,Logan,2011.0,,,
OBJ-005598,Automóvil,Four-Door Car - Small,5221102.71,Córdoba,Tucumán,Peugeot,3008,2006.0,,,
OBJ-005599,Automóvil,Two-Door Car - Small,2214175.26,Villa Carlos Paz,Salta,Hyundai,i30,2005.0,,,
OBJ-005600,Automóvil,SUV - Medsize,1188946.57,Oberá,Entre Ríos,Toyota,Corolla,2018.0,,,
OBJ-005601,Automóvil,SUV - Medsize,1862472.6,Presidencia Roque Sáenz Peña,Salta,Renault,Logan,2009.0,,,
OBJ-005602,Automóvil,Luxury Car - Medsize,5452666.87,Colón,Misiones,Peugeot,208,2010.0,,,
OBJ-005603,Automóvil,Two-Door Car - Medsize,2167167.79,Flores,Buenos Aires,Toyota,Hilux,2006.0,,,
OBJ-005604,Automóvil,Four-Door Car - Medsize,5933558.99,Barranqueras,Tucumán,Hyundai,Creta,2012.0,,,
OBJ-005605,Automóvil,SUV - Medsize,7892178.42,Mendoza,Córdoba,Chevrolet,Onix,2016.0,,,
OBJ-005606,Automóvil,Four-Door Car - Medsize,7951479.11,Posadas,Mendoza,Toyota,Corolla,2010.0,,,
OBJ-005607,Automóvil,Two-Door Car - Medsize,6870488.22,Flores,Entre Ríos,Honda,WR-V,2008.0,,,
OBJ-005608,Automóvil,Two-Door Car - Small,6751360.66,Leandro N. Alem,Santa Fe,Ford,Fiesta,2009.0,,,
OBJ-005609,Automóvil,Two-Door Car - Medsize,2784619.39,Concepción,Córdoba,Toyota,Hilux,2011.0,,,
OBJ-005610,Automóvil,Four-Door Car - Medsize,6184027.42,Colón,CABA,Chevrolet,Tracker,2010.0,,,
OBJ-005611,Automóvil,Four-Door Car - Medsize,6047434.3,Alta Gracia,Salta,Chevrolet,S10,2018.0,,,
OBJ-005612,Automóvil,Sports Car - Medsize,3953453.28,Lomas de Zamora,Salta,Peugeot,308,2007.0,,,
OBJ-005613,Automóvil,Four-Door Car - Medsize,7151296.99,Tartagal,Tucumán,Renault,Logan,2009.0,,,
OBJ-005614,Automóvil,Four-Door Car - Small,2843384.73,Palermo,Salta,Chevrolet,Onix,2008.0,,,
OBJ-005615,Automóvil,Two-Door Car - Medsize,7104209.41,Lomas de Zamora,Mendoza,Renault,Duster,2015.0,,,
OBJ-005616,Automóvil,Four-Door Car - Medsize,2141030.26,Lanús,Mendoza,Hyundai,HB20,2009.0,,,
OBJ-005617,Automóvil,SUV - Medsize,2625590.92,Flores,CABA,Renault,Clio,2014.0,,,
OBJ-005618,Automóvil,Four-Door Car - Medsize,3194873.04,Paraná,Chaco,Fiat,Siena,2011.0,,,
OBJ-005619,Automóvil,Sports Car - Medsize,5613096.38,Charata,Santa Fe,Hyundai,i30,2012.0,,,
OBJ-005620,Automóvil,Sports Car - Medsize,6220811.62,Venado Tuerto,Entre Ríos,Ford,Ranger,2005.0,,,
OBJ-005621,Automóvil,Four-Door Car - Medsize,4769076.5,Tafí Viejo,Mendoza,Nissan,Versa,2016.0,,,
OBJ-005622,Automóvil,Two-Door Car - Medsize,4373002.23,Belgrano,Tucumán,Chevrolet,Spin,2022.0,,,
OBJ-005623,Automóvil,Four-Door Car - Medsize,5684126.03,Caballito,Tucumán,Chevrolet,S10,2009.0,,,
OBJ-005624,Automóvil,SUV - Small,4826198.48,Barranqueras,Buenos Aires,Renault,Clio,2020.0,,,
OBJ-005625,Automóvil,Four-Door Car - Medsize,2269310.08,Flores,CABA,Chevrolet,Spin,2021.0,,,
OBJ-005626,Automóvil,SUV - Medsize,3022748.05,Palermo,Córdoba,Volkswagen,Gol,2009.0,,,
OBJ-005627,Automóvil,Two-Door Car - Medsize,1682718.96,Resistencia,Salta,Fiat,Palio,2006.0,,,
OBJ-005628,Automóvil,SUV - Medsize,6023610.94,San Ramón de la Nueva Orán,Mendoza,Ford,Ranger,2020.0,,,
OBJ-005629,Automóvil,Two-Door Car - Medsize,4480995.69,Rafaela,Chaco,Honda,City,2008.0,,,
OBJ-005630,Automóvil,Four-Door Car - Medsize,6552487.61,Barranqueras,Mendoza,Fiat,Argo,2012.0,,,
OBJ-005631,Automóvil,Four-Door Car - Medsize,3415576.85,Luján de Cuyo,Buenos Aires,Peugeot,2008,2015.0,,,
OBJ-005632,Automóvil,Four-Door Car - Medsize,2958235.67,Paraná,Entre Ríos,Honda,HR-V,2008.0,,,
